"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"base";1,002;-2,187;12,322;-1,702;0,052;4,159;-7,137;92,463;-75,936
"main";98,939;1,504;8,235;-0,002;-1,698;0,05;7,048;-10,12;-36,781
"haut";-2,238;-11,458;34,868;-2,698;-0,077;6,359;0,101;0;-20,871
"occuper";-3,975;19,665;7,234;-0,25;-1,795;-7,331;40,148;-1,386;-54,011
"image";-4,068;1,686;-5,588;-5,801;3,374;43,33;4,068;-2,767;-9,321
"extrême";-3,909;5,527;-11,844;-5,506;-3,476;424,621;-15,353;1,173;-81,558
"début";-0,997;-1,073;-1,144;-0,832;-1,849;178,365;-1,2;-7,243;-17,747
"suivre";-2,226;1,961;-0,184;-1,595;-3,558;0,129;45,133;2,126;-43,245
"faute";-2,115;-4,181;-5,791;-1,438;-1,72;96,069;0,553;58,414;-78,485
"argument";-3,883;-2,071;-8;-1,438;-0,585;21,355;-5,464;260,72;-76,067
"naître";-0,199;-0,813;-18,749;-3,922;32,836;-10,308;73,786;-0,578;-0,212
"étude";-3,856;-25,53;37,401;-3,784;-1,698;-0,022;-9,392;208,194;-82,815
"tomber";-2,115;-5,048;0,3;0,484;0,108;-2,787;45,587;3,434;-26,485
"justice";-2,128;553,813;-13,669;-2,511;-3,464;-11,219;-0,447;0,147;-67,079
"effet";-0,871;-11,869;106,111;-0,66;2,045;-2,727;-5,358;12,311;-47,794
"augmenter";-3,764;-12,581;712,582;-5,236;-3,346;-27,707;-31,042;-25,903;-83,177
"archive";-3,949;-20,448;-65,929;-2,594;-3,511;-1,458;-32,021;-22,349;490,407
"long";-0,183;-4,243;0,055;-0,685;-3,464;-0,335;37,193;18,987;-39,291
"étranger";-3,817;-0,296;107,224;-2,387;-1,666;9,522;-8,089;0,489;-74,53
"contraire";-2,115;0,336;-2,901;-0,195;-0,585;-12,386;-8,724;376,501;-56,011
"sécurité";-3,79;11,381;184,557;-2,346;-0,532;-15,815;-5,439;-0,029;-83,796
"semaine";-3,738;-6,215;47,972;-1,252;-1,602;1,847;10,598;-3,044;-41,261
"maladie";-1,993;-26,803;564,893;0,173;-3,335;-25,641;-21,286;-12,99;-70,622
"facile";1,288;-2,642;0,519;-3,807;-1,709;0,328;25,934;14,986;-45,909
"emji_visage_avec_des_étoiles_à_la_place_des_yeux";-3,289;-25,402;-63,519;-6,243;-2,924;-29,396;-43,376;-33,499;748,137
"policier";-3,619;65,481;-9,087;-4,966;-3,217;-0,526;15,025;30,757;-62,958
"journaliste";-3,658;40,039;-32,512;-3,439;-0,459;15,833;0,015;4,391;-4,174
"raciste";-3,632;-9,007;-54,805;-4,99;994,661;33,148;0,951;66,135;-75,073
"nourrir";-3,698;-12,133;-15,16;3399,448;-3,288;-19,766;-19,175;-5,038;-25,91
"partager";-3,817;-1,333;-8,879;-5,334;-1,666;-0,693;-0,96;11,808;18,188
"lausanne";-3,738;-12,401;186,688;-5,186;-0,502;-8,865;-14,513;-18,717;-0,289
"dur";-3,724;-2,097;3,242;-0,114;-0,495;-5,735;110,737;-12,768;-23,595
"mode";0,568;-11,775;-13,309;-0,081;-1,528;-2,337;60,548;20,688;-9,913
"envie";-0,122;-12,312;-14,437;-0,525;-0,021;-9,925;246,907;-8,034;-9,196
"choisir";-1,956;-3,402;-0,001;-2,225;0,957;-3,277;0,641;130,66;-37,194
"actuel";-0,122;-0,689;7,873;-5,162;-3,311;-0,256;11,873;26,096;-54,53
"frontalier";-3,487;-20,709;632,595;-6,618;-1,402;-4,332;-46,518;-21,376;-74,155
"emji_visage_boudeur";-2,234;21,289;-0,7;356,835;0,001;-2,156;-1,732;-2,062;-29,499
"nombre";-3,566;2,893;128,273;1,826;-3,17;-3,247;-3,131;-0,55;-68,692
"mériter";-3,658;1,789;8,099;-3,439;-3,252;-3,02;39,837;-2,662;-26,616
"différence";-0,731;-1,91;19,357;-2,164;-0,466;-8,395;-6,746;146,787;-51,302
"train";-0,685;-0,002;294,128;-4,941;-3,205;-12,845;-5,393;-13,104;-60,416
"groupe";-3,434;139,242;-0,702;-0,887;8,412;-0,19;-5,464;4,679;-40,283
"clairement";-1,907;0,51;-3,745;-5,039;-1,539;-0,952;1,939;171,375;-57,258
"éviter";-0,089;-2,323;51,58;0,83;0,221;-0,84;0,277;7,482;-67,559
"ancien";-0,713;-9,09;-4,826;-3,416;1,04;20,979;10,057;-2,601;-0,028
"suffire";0,555;-0,014;14,899;-1,153;-3,252;15,833;13,062;-2,089;-66,153
"peine";-3,579;0,394;-0,349;-2,024;-0,417;2,117;118,347;-3,584;-64,323
"risque";-1,762;-2,516;159,553;3,282;-1,412;-21,452;-4,544;11,317;-71,987
"franchement";0,056;-6,601;-5,226;0,016;0,221;3,831;118,722;-3,799;-35,295
"bref";0,056;-1,729;0,597;-4,966;0,221;6,412;28,218;2,027;-48,133
"majorité";-3,619;4,12;49,509;-2,084;-0,438;-0,284;-1,51;17,929;-77,247
"effectivement";-1,883;-3,06;0,092;-1,121;-1,518;-0,131;11,316;14,673;-13,611
"traiter";-1,798;20,193;-16,248;0,339;0,265;0,897;-0,834;148,407;-68,078
"meme";0,792;-3,731;-0,008;-4,624;0,332;3,701;89,346;-8,049;-34,909
"laver";12208,962;-19,606;-50,86;-6,343;-2,971;-21,818;-14,651;-19,976;-61,138
"génial";0,074;-23,199;-57,515;-3,257;-3,159;-23,788;-31,458;-18,609;558,593
"face";-3,421;20,552;-5,31;-3,031;-1,35;-3,964;-0,259;173,526;-56,191
"battre";-0,563;-2,207;-1,577;-0,016;66,443;-7,723;0;168,487;-54,017
"noir";-3,355;-1,4;-22,383;-0,006;3121,495;-4,401;-1,436;-1,879;-19,693
"intéressant";-0,659;-14,244;-0,727;-4,868;-3,17;0,016;-0,026;54,379;-0,47
"caisse";-3,302;-13,969;700,37;-6,268;-1,257;-29,523;-41,408;-27,156;-62,557
"baisser";-0,038;-24,156;539,986;-3,009;-0,33;-15,576;-18,164;-17,255;-74,818
"amour";-0,043;-13,309;-26,766;0,071;-0,343;-20,845;2,536;3,884;65,983
"propos";-3,553;-1,513;-46,907;-3,257;0,258;14,621;-13,518;403,183;-39,157
"nouvelle";-1,738;-4,809;-0,868;-0,319;-3,088;0,08;51,801;-16,289;-0,027
"nature";-3,394;-14,635;-6,49;108,691;-1,329;-15,462;13,423;5,941;-0,011
"renard";-3,407;-24,156;-36,333;4653,431;-3,029;-28,393;-45,26;-30,308;-0,188
"remettre";-3,434;-3,731;-1,293;-6,518;-1,36;-8,954;-4,725;357,005;-36,658
"victime";-3,447;153,77;-16,023;-4,648;1,319;-10,272;1,953;42,918;-54,616
"toucher";-0,058;-5,936;51,149;-0,339;-3,112;-0,023;-0,696;1,162;-20,933
"tenir";-1,69;3,024;-16,825;7,28;-1,35;-0,654;0,097;139,81;-38,169
"info";-0,563;5,682;-0,65;-0,281;5,432;387,386;-45,47;-9,075;-54,017
"plaindre";-3,421;-7,703;0,478;0,077;-0,336;-3,964;159,164;0,005;-65,316
"détruire";-3,421;85,8;4,793;9,621;-3,041;-7,723;0,936;2,014;-72,61
"civil";-3,355;1275,705;-20,975;-6,368;-2,982;-25,827;-28,513;-0,619;-78,741
"éducation";-1,654;-12,937;-9,747;-1,731;-0,317;-16,94;217,717;11,792;-39,153
"international";-3,355;1139,972;-5,341;-6,368;-2,982;-18,372;-28,513;-12,326;-68,594
"voter";-3,341;-2,562;59,593;-0,228;0,399;10,905;-0,454;0,359;-68,286
"feu";-3,394;379,501;-0,351;-0,842;-3,018;-11,148;-0,613;-8,872;-35,829
"dimanche";-3,17;-13,022;0,817;-1,43;-0,221;-6,007;11,839;-5,2;9,515
"complètement";-0,563;1,197;-2,908;0,077;-1,35;-3,218;5,199;86,848;-41,874
"valeur";-3,407;0,065;0,016;-6,468;-3,029;-3,891;-0,023;123,152;-27,827
"réseau";-3,407;0,002;-9,157;-1,769;-3,029;47,757;26,087;4,915;-49,502
"terroriste";-3,17;2091,315;-65,918;-6,017;-2,818;-22,107;-37,219;-27,901;-71,804
"souhaiter";-1,642;-2,67;-2,513;-0,813;-1,308;-8,469;27,283;16,37;-3,822
"joli";-1,594;-12,474;-14,029;-6,293;-1,267;-13,279;-14,326;-5,236;237,879
"intérêt";-1,558;12,507;2,857;-0,712;-1,236;2,677;0,407;13,499;-59,612
"exprimer";-3,249;-12,012;-65,123;-6,167;-2,889;-0,111;19,377;135,545;-0,221
"marcher";-1,642;0,1;0,689;-1,712;5,644;-0,017;93,843;-9,851;-48,617
"accepter";-3,341;2,761;10,07;-0,784;0,002;-13,501;0,024;87,819;-63,477
"égalité";-3,091;-21,715;-19,271;-5,867;-2,748;-8,788;-40,238;1081,816;-62,432
"porter";-0,471;-10,711;-4,563;-1,579;-2,912;-8,966;133,04;2,908;-15,841
"métier";-3,17;-20,265;-0,001;-2,607;-1,154;-8,181;91,674;17;-26,295
"corps";16,307;7,995;-4,641;-2,453;-1,083;-14,274;44,104;26,666;-50,555
"difficile";0,177;-2,402;-2,052;-2,829;-1,257;-1,495;43,408;22,942;-28,899
"porte";-0,496;-2,455;-1,343;0,13;-1,267;-0,195;70,216;0,004;-21,682
"pied";754,002;-9,822;1,283;0,007;0,022;-4,017;2,136;-8,096;-16,067
"humanité";-3,262;67,007;-9,161;-0,698;-1,226;-1,351;9,121;8,501;-31,383
"type";-3,289;-3,885;0,341;-0,194;5,978;1,986;-6,609;114,857;-37,185
"vérité";-0,416;-0,899;-43,35;-6,042;-0,226;0,638;6,523;160,734;-17,998
"profiter";-1,522;-2,838;154,432;-4,258;-1,205;-15,659;0,003;-3,167;-29,196
"preuve";-3,196;1,07;-18,326;-2,652;0,014;0,325;-8,471;361,221;-60,107
"source";-1,369;1,6;5,317;-2,432;-2,724;91,302;-15,089;5,522;-52,471
"courage";-0,439;0,106;-18,762;-2,696;-1,195;-3,659;2,578;0,179;22,35
"route";-3,13;-12,74;343,928;-0,563;-2,783;-14,734;-6,868;-10,435;-47,45
"logique";-1,487;0,021;5,669;-0,63;-0,232;-0,733;-0,496;74,698;-48,938
"envoyer";-0,012;4,192;0,052;2,745;-2,889;51,056;0,489;-3,988;-38,179
"offrir";-3,117;-5,907;244,56;-5,917;-1,113;-14,619;-17,162;-10,326;-9,198
"libre";-3,183;0,696;-0,706;-2,629;-2,83;-3,445;-2,331;181,627;-33,179
"gars";-0,4;-14,587;-12,821;1,774;3,839;57,976;6,885;-0,209;-5,567
"voler";-3,064;36,397;28,214;-0,079;-2,724;-0,411;0,936;-2,959;-54,735
"suite";-0,009;3,516;0,204;-0,156;-2,865;-0,807;40,161;-8,707;-14,98
"franc";-2,88;-14,285;519,327;-5,466;-2,56;-23,351;-41,367;-24,962;-23,733
"culture";-1,416;-3,921;-1,698;-4,039;14,603;0,092;-5,075;205,696;-41,046
"sûrement";-3,144;-0,197;-3,369;-0,115;-1,134;-0,13;74,776;-0,001;-19,949
"totalement";-1,487;-1,992;0,045;-2,652;-0,232;0,956;-7,512;174,939;-42,787
"touchant";-3,183;-22,427;-61,247;-6,042;-2,83;-28,383;-29,566;-20,214;619,892
"initiative";-3,078;-5,681;68,31;-2,453;-1,083;-0,061;-0,63;6,37;-38,244
"but";-3,064;19,746;13,91;-3,942;-1,073;1,047;-0,881;4,607;-45,964
"représenter";-1,322;6,277;57,352;-0,058;-2,677;-1,399;-4,199;1,526;-42,714
"réfléchir";-3,064;-12,27;-2,223;-0,5;-2,724;6,15;103,04;2,359;-50,254
"casser";-3,091;140,276;0,424;-5,867;1,969;-3,718;4,457;-1,329;-53,077
"pratique";1092,28;-6,18;2,146;0,049;-2,642;-7,895;-3,885;0,816;-25,548
"concerner";-0,326;-0,9;31,481;-2,366;2,114;-0,616;0,792;16,614;-60,893
"toilette";8795,725;-14,525;-22,428;-4,591;-0,6;-15,096;-15,074;-16,382;-54,173
"vendre";-1,322;0,453;262,121;-3,846;-2,677;-16,985;-15,774;-13,625;-29,632
"noël";-2,867;-16,011;-2,222;-1,022;-0,923;-5,008;-4,479;-10,889;127,757
"haine";-1,322;136,093;-35,89;-1,213;-0,157;3,083;0,158;43,196;-63,038
"mourir";-1,195;0,05;-16,869;31,341;0,096;-15,672;104,916;0,237;-20,479
"arme";-2,867;475,937;-4,6;-3,58;-0,106;-12,451;-3,091;0,486;-62,14
"allemand";-2,708;-5,765;-10,723;-1,852;0,168;658,149;-34,187;-19,244;-23,506
"réel";-2,959;-2,391;2,771;-2,257;-2,631;-2,316;-22,714;277,819;-41,539
"européen";-0,27;64,7;65,669;-1,09;-0,124;0,001;-10,795;-5,41;-65,924
"obliger";-1,264;-0,363;3,479;0,059;-0,983;-0,426;13,96;14,913;-45,398
"discours";-2,998;-0,049;-25,091;-3,821;-2,666;4,858;-9,45;278,597;-24,499
"uniquement";-1,311;4,297;30,757;0,04;-0,152;-1,883;0,365;7,302;-65,231
"rentrer";0,437;0,013;0,016;0,065;-0,973;-2,193;114,116;-12,912;-35,108
"garçon";-2,919;-18,347;-46,325;-3,676;-2,595;-16,148;4,16;-1,648;176,093
"grave";-1,287;4,513;-4,28;-2,279;0,759;-0,236;3,608;50,438;-30,532
"excellent";-1,287;-13,24;-15,971;-1,16;-2,642;-7,895;-12,634;-10,428;231,132
"voisin";-0,283;-0,137;-0,308;427,397;4,594;-3,709;0,001;-3,8;-17,758
"racisme";-2,761;-3,058;-34,689;-1,936;77,309;6,344;-0,391;246,524;-57,179
"information";-1,218;19,226;-26,391;-2,15;-2,572;86,262;-0,318;15,963;-38,085
"content";0,003;-3,158;0,047;1,21;0,065;9,839;8,953;-5,682;-7,118
"taxe";-2,682;-16,534;584,143;-1,81;-2,384;-23,574;-35,957;-13,724;-60,356
"ultra";-1,092;-7,234;336,73;-5,216;-2,443;-5,216;-15,117;-7,358;-54,435
"résultat";-2,774;-6,161;11,533;-0,905;-0,855;-2,095;32,677;10,478;-50,332
"différent";0,011;-2,737;-0,453;-3,58;-0,106;-2,536;20,349;55,191;-35,573
"adulte";-1,172;-15,812;-38,309;-5,391;-2,525;10,258;271,281;-1,858;-33,127
"média";-2,867;63,497;-6,11;-3,58;-0,923;55,387;-6,124;16,509;-64,686
"ia";-2,695;-14,719;32,4;-5,116;-0,797;248,381;-14,421;-12,279;-50,828
"fonctionner";-0,224;-6,482;123,729;-3,507;-2,513;0,041;-2,239;2,638;-63,758
"citoyen";-2,827;8,35;28,727;-3,507;-0,894;-1,205;0,72;8,382;-63,758
"bonheur";-2,853;-19,886;-15,339;-5,416;-2,537;-13,899;-11,202;-8,185;272,072
"poste";-2,722;-11,429;92,509;-0,84;5,556;3,798;-2,113;-0,09;-46,841
"drôle";-1,195;-10,872;-29,328;-1,022;-2,549;123,191;-3,753;-0,319;6,297
"cadeau";-2,616;-18,059;112,885;-3,123;-2,326;-15,126;-0,435;-8,765;-0,094
"empêcher";-2,827;2,166;0,561;-5,366;0,112;-4,755;6,11;77,906;-61,213
"doute";-2,853;-0,484;-4,467;0,104;-2,537;0,023;-0,225;108,637;-18,816
"sérieux";0,013;-1,963;-8,603;-0,014;-0,913;194,649;-1,026;0,091;-31,582
"crime";-2,669;1266,443;-38,896;-5,066;-0,778;-19,329;-18,563;-5,665;-60,047
"qualité";-2,814;-19,581;173,353;-0,955;-2,502;-0,737;-1,658;-2,347;-32,563
"fermer";0,015;0,072;14,688;-0,988;-0,904;-1,783;58,573;-8,08;-49,569
"minimum";-2,774;-4,02;54,544;-3,411;-0,078;0,546;-0,012;13,43;-62,521
"clair";-2,867;1,35;-0,259;-0,325;2,5;-0,897;6,455;35,479;-37,506
"sport";0,039;-16,836;-0,08;-3,315;-2,42;-1,856;98,852;-2,545;-6,648
"prochain";-1,149;-0,76;-8,089;-2,021;-2,502;218,244;-0,041;-6,726;-18,097
"enfance";-0,211;-15,514;-41,655;-5,316;-0,085;-16,815;-3,25;-13,239;304,418
"taxer";-2,563;-19,799;552,555;-4,866;-2,279;-18,334;-29,796;-11,093;-60,167
"israel";-2,577;1875,273;-53,108;-4,891;-2,291;-24,769;-36,53;-26,245;-60,476
"froid";0,63;-1,024;-11,301;-1,915;-2,443;-14,604;-8,841;-11,269;161,426
"manifestant";-2,695;1200,138;-39,447;-5,116;-2,396;-10,993;-13,052;-9,427;-60,665
"chiffre";-2,642;-1,797;140,638;-0,164;-2,349;-0,314;-8,759;0,894;-54,406
"évidemment";0,022;-0,142;0,982;-2;-0,874;-2,218;0,138;117,358;-55,664
"livre";-1,046;-3,612;-21,108;-5,116;2,988;339,364;-6,273;0,16;-28,259
"tourner";-1,103;-11,713;76,959;-5,241;0,141;-0,109;-2,96;-0,346;-9,004
"physique";-2,669;-12,727;46,398;-0,776;-0,778;-4,698;-0,169;52,002;-45,63
"fond";-1,08;-7,15;0;-1,894;0,154;1,584;-0,039;37,65;-8,632
"voix";-2,735;-0,001;-26,774;-3,339;-0,826;-5,128;-10,992;-0,292;131,445
"règle";15,701;-4,445;0,139;-1,789;-0,778;-2,246;39,323;12,289;-41,263
"mignon";-2,761;-21,327;-47,464;4,838;-0,845;-16,452;-19,873;-14,462;385,773
"sauver";-0,147;-1,245;24,972;0,919;-0,047;-9,251;7,747;1,291;-29,203
"lol";0,694;-0,87;-14,072;0,215;-0,056;407,891;-22,288;-10,806;-18,721
"habiter";2,075;-8,316;42,02;0,204;-2,408;1,195;-3,217;-4,941;-4,213
"perso";7,392;-18,465;7,533;-1,789;9,419;0,533;17,886;0;-25,993
"naturel";-2,656;-9,402;-0,01;17,325;-2,361;-12,17;-2,829;15,816;6,593
"mondial";-2,629;1,887;302,39;-4,991;-2,338;-10,439;-26,814;-10,231;-46,983
"gentil";-2,629;-1,159;-21,471;42,317;-0,749;-0,971;-0,77;1,997;15,954
"entier";0,63;4,428;-0,273;-3,363;-2,443;4,452;29,607;-0,318;-36,866
"produit";-2,497;-17,146;442,212;-1,522;0,304;-15,827;-19,397;-12,018;-56,028
"économie";-0,147;-16,333;544,934;-5,041;-2,361;-13,778;-37,791;-11,922;-62,333
"top";0,838;-10,486;-2,659;-1,665;0,238;-7,436;-4,431;-8,546;100,581
"subir";-2,616;90,35;-1,838;-3,123;-0,038;-4,361;1,966;20,474;-51,363
"esprit";-2,642;-3,347;-34,244;-0,745;-2,349;-1,518;12,736;136,418;-9,286
"revoir";-2,669;-4,445;-3,352;-3,219;-2,373;-1,109;-0,936;-4,675;63,832
"milliard";-2,418;-1,003;443,94;-2,766;-0,6;-15,096;-36,321;-18,288;-51,643
"juif";-0,044;1459,587;-41,044;-4,466;-0,555;-18,326;-30,73;-17,631;-55,219
"cacher";-2,59;65,894;0,068;-0,684;-0,033;0,046;-0,168;5,698;-43,816
"photo";-0,957;-1,596;-16,312;-0,132;-2,302;264,996;-11,722;-5,105;-3,037
"blague";-2,642;1,218;-17,213;1351,252;-0,044;-0,615;-4,108;-2,833;-34,546
"produire";-0,141;-5,374;336,002;-3,171;-2,349;-10,55;-18,191;-3,618;-56,889
"fortune";-2,484;-11,373;476,349;-4,716;-0,646;-19,58;-26,541;-15,217;-45,938
"étonner";-2,01;-2,016;8,834;1,442;0,032;-0,084;13,924;0;-26,544
"moyenne";-2,432;-16,639;439,901;-2,79;-2,162;-13,451;-18,443;-11,415;-51,951
"bout";-0,979;-0,319;-0,709;-1,706;-0,74;5,828;57,58;-20,265;-8,903
"bcp";2,545;0,657;1,655;-0,103;-2,256;-16,194;27,439;1,958;-20,149
"économique";-0,923;0,083;272,197;-4,841;-0,693;-16,316;-20,164;-0,172;-59,858
"svp";-2,577;-3,945;-9,914;-3,052;-2,291;426,641;-30,002;-11,211;-4,18
"emji_visage_retenant_ses_larmes";-2,26;-17,459;-36,808;-4,291;-2,01;-10,297;-25,069;-20,808;424,662
"cest";3,015;-0,036;-4,742;-1,361;0,394;7,489;22,924;1,635;-27,237
"soir";0,838;-4,015;0,188;87,773;-2,302;-0,477;4,965;-12,868;-1,145
"prouver";-0,868;3,686;-3,54;-1,501;-0,646;-2,733;-11,702;292,653;-53,185
"national";-2,59;-0,592;15,006;-1,665;-0,721;39,985;-5,26;-0,505;-18,191
"fédéral";-2,511;50,816;66,964;-4,766;-0,019;-3,708;-9,527;-0,013;-53,802
"emji_visage_envoyant_un_bisou";-0,675;-3,175;-14,659;-4,266;-1,998;0,482;-8,789;-2,131;90,647
"merveilleux";-2,563;-19,799;-50,34;-4,866;-2,279;-20,333;-31,899;-14,254;521,506
"bosser";-2,484;-19,189;188,995;-0,566;-2,209;-2,023;-0,287;-4,384;-39,222
"élève";-2,168;-16,747;-26,544;-4,116;-1,928;-1,221;323,421;-6,37;-16,086
"privé";-0,066;-4,167;159,562;-1,421;-2,162;-1,777;-4,649;-0,752;-42,427
"personnel";0,148;-9,458;24,475;-2,813;-2,174;-11,909;-1,042;110,115;-40,498
"parole";-2,524;12,862;-47,067;-0,097;-2,244;-0,326;27,931;0,963;0,019
"refuser";-2,55;20,404;20,597;-1,603;-2,267;-4,908;-0,78;20,169;-52,25
"débat";-0,89;-3,597;-8,981;-2,932;-0,019;9,793;-0,047;161,165;-44,248
"élastique";-2,445;-18,883;-45,369;-4,641;-2,174;-21,299;-25,93;-24,902;523,603
"tirer";-0,89;19,104;-4,509;8,964;-0,665;-1,529;47,095;-2,844;-29,773
"vivant";-2,484;-0,009;-1,007;9,197;-2,209;-5,504;43,306;-0,545;-8,004
"retour";0,115;-0,799;12,017;-0,595;-0,665;-0,603;0,548;-2,136;-1,843
"bonjour";0,115;-1,947;-1,562;-1,542;-0,665;163,326;-16,347;-12,139;-0,254
"moitié";-0,031;-0,657;4,309;-4,366;1,978;164,347;-12,034;-6,214;-30,95
"italien";195,458;-8,258;-7,764;-0,353;24,968;54,69;-10,357;-13,19;0,003
"etait";-0,044;-2;-24,633;-4,466;-0,002;-0,52;59,248;-6,626;5,157
"énergie";-2,26;-11,465;293,252;-4,291;-2,01;-10,297;-17,644;-9,866;-19,402
"soin";-2,445;-4,24;34,016;4,571;-0,618;-6,348;7,091;0,061;-26,548
"arabe";-0,026;766,155;-32,751;-2,506;18,35;-3,162;-14,602;-6,01;-50,775
"oser";1,07;0,052;-3,166;-1,441;-0,01;-1,837;1,236;105,388;-36,213
"forme";-2,432;-2,347;0,548;-0,51;-0,008;2,157;-2,474;64,597;-22,833
"financer";-2,418;55,16;107,986;-0,496;-2,15;-6,154;-15,074;-3,949;-54,173
"démocratie";-0,037;284,05;-13,255;-2,6;-0,537;-1,32;-2,344;6,767;-47,019
"douche";6753,313;-17,764;-29,222;-1,224;-2,045;-14,002;-0,758;-10,22;-48,867
"âme";-2,432;-9,365;-22,679;-0,51;-2,162;-8,804;-7,504;-0,752;171,457
"phrase";-2,418;-6,422;-40,165;-0,496;0,37;399,693;-6,34;-8,427;-3,867
"nombreux";-2,445;0,979;34,016;-4,641;-2,174;-0,037;-1,042;7,572;-34,16
"fait";-0,803;0,09;-2,808;-1,381;-0,006;6,092;-19,763;232,603;-53,864
"banque";-2,234;-1,516;433,645;-4,241;-1,986;-21,476;-33,373;-16,45;-40,149
"soutien";-2,445;454,22;-5,338;-2,813;-2,174;-11,909;-11,204;0,061;-30,234
"emji_visage_de_clown";0,026;7,533;4,691;-0,559;0,107;33,919;-9,837;-1,267;-20,38
"mesure";-0,825;3,167;82,482;-4,616;-2,162;-7,473;-6,477;12,047;-49,48
"lien";-2,418;-1,003;1,73;-4,591;-2,15;30,014;-0,032;2,808;-17,88
"région";-0,771;4,757;52,509;-1,321;-0,003;-1,485;-9,002;-4,543;-7,302
"général";-0,066;-2,347;10,399;-2,79;-2,162;-7,473;-3,124;147,548;-44,718
"décider";-2,353;7,446;7,815;-2,647;0,432;-8,162;45,013;-0,901;-47,634
"condition";-0,749;0,027;124,689;-0,416;-2,08;-14,366;-0,03;-0,479;-44,924
"chaud";-0,054;-6,254;-0,001;-2,718;-0,582;-9,908;-6,07;-2,2;68,089
"changement";-2,353;-7,339;89,71;-2,647;-2,092;-2,79;0,609;1,881;-42,889
"user";-2,432;98,619;23,254;-4,616;-2,162;-1,209;-4,649;0,253;-57,074
"total";-2,392;52,678;12,593;-2,718;-2,127;-3,012;-3,519;8,353;-39,294
"responsable";-2,339;20,958;23,363;-0,416;-2,08;-6,761;-0,59;15,706;-52,319
"endroit";0,263;-4,341;16,033;-1,185;-2,021;-0,326;17,802;-2,271;-16,609
"emji_étincelles";-0,522;-8,234;-30,186;-3,891;-1,822;-13,515;-14,613;-9,472;290,96
"udc";-0,728;-4,57;-7,296;-4,391;4,416;351,195;-15,15;0,583;-41,975
"origine";-0,781;-0,464;-6,264;-0,455;11,741;39,828;0,818;14,812;-34,735
"forcément";-0,749;-7,251;6,157;-0,416;-2,08;-2,717;5,772;45,645;-33,85
"couple";-0,613;-9,082;-21,052;-2,318;-1,928;-18,647;-3,922;500,592;-19,168
"autoriser";-0,728;562,407;-0,268;0,127;-0,528;-12,382;-16,741;-6,316;-51,701
"compter";-2,326;-0,729;69,468;-0,403;-2,068;-0,187;-0,115;-0,444;-29,571
"américain";-2,313;26,772;119,813;-2,576;-2,056;-1,862;-16,741;-5,195;-41,975
"retourner";-0,76;6,1;-8,871;-1,302;-0,555;61,201;0,957;0,196;-24,615
"musulman";36,051;804,797;-35,97;-4,216;-1,974;-7,111;-7,334;-11,043;-49,539
"millier";-0,739;218,169;8,36;-2,6;-0,537;-7,95;-1,285;-5,291;-49,483
"capable";-2,26;-3,244;-8,631;0,167;-2,01;14,533;10,618;40,066;-34,156
"pro";-2,234;538,838;-15,874;-1,127;-0,476;-0,963;-8,632;-6,901;-31,498
"neige";-0,654;-13,023;0,1;-2,412;0,577;-21,349;-8,477;-9,512;123,534
"ensemble";-2,326;0,035;0,123;-4,416;-2,068;-0,187;-5,41;79,268;-10,951
"emji_mains_en_prière_peau_claire";0,003;-9,224;-28,26;-3,716;-1,74;-6,337;-16,659;-4,736;238,753
"coûter";-0,665;-13,123;374,153;-4,241;-1,986;-11,673;-18,988;-16,45;-31,498
"proposer";-0,686;-0,231;65,702;-0,008;-2,01;-0,298;-0,598;-0,004;-34,156
"prison";-2,3;395,153;-8,128;-0,378;-0,52;-3,319;0,017;-4,094;-51,393
"prime";-2,234;-6,553;473,055;-4,241;-0,476;-19,278;-33,373;-20,54;-40,149
"ordre";-2,3;126,255;-0,088;-0,378;0;-1,8;0,017;2,243;-48,867
"impression";-0,771;-10,509;-9,059;-4,491;-2,103;10,746;52,528;5,136;-16,888
"dangereux";-2,287;-3,382;10,37;3,463;-2,033;-4,164;0,027;58,527;-39,097
"comparer";-2,274;-0,588;13,228;-0,01;-0,502;-1,678;1,974;5,154;-19,663
"client";-2,208;-14,916;268,102;-2,388;-1,963;-8,364;-6,134;-7,984;-30,912
"proche";-2,3;-1,78;19,786;-1,224;-0,52;0,67;0,53;-0,145;-11,714
"intéresser";-0,739;-0,005;-0,037;-2,6;-2,068;4,807;5,972;22,108;-35,642
"gamin";-2,26;-8,166;-8,631;-0,008;4,66;-1,618;19,964;-2,96;8,838
"final";-0,675;-5,344;96,656;0,178;-1,998;-0,27;-0,113;-5,807;-25,979
"coût";-0,717;-13,623;482,509;-4,366;-2,045;-22,109;-25,683;-10,22;-51,393
"renseigner";-2,313;7,975;-3,209;-0,39;-2,056;181,566;-2,252;-1,803;-46,712
"date";-0,034;-2,61;-20,437;-0,018;0;144,927;-5,28;-4,182;0,079
"charger";-2,208;-0,429;86,433;-4,191;-1,963;-7,007;-0,714;8,549;-44,253
"réussir";-2,287;-0,622;42,436;-2,529;-0,511;0,369;-0,056;0,346;-28,71
"marché";-2,247;-9,65;356,326;-4,266;-0,485;-15,362;-20,995;-7,008;-35,992
"jeunesse";-2,247;-13,223;-3,931;-2,459;-0,485;-6,064;-0,889;-5,807;101,249
