"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"transport";0,849;1;1;1;0,843;0,312;1;1;0,363;0,001;1
"système";1;1;1;1;1;0,772;0,56;0,033;1;0,002;1
"route";1;0,595;1;1;1;1;0,56;0,28;1;1;0
"reportage";0;1;0,567;0,863;1;1;1;1;1;1;0,732
"porte";0,928;0,267;0,25;1;1;1;0,001;1;1;1;1
"oeuvre";1;0;1;1;1;1;1;0,977;0,073;1;1
"naturel";1;0,03;1;1;1;1;0,623;0;1;0,703;1
"nature";0,054;1;1;0,626;1;1;1;0;1;1;1
"marque";1;0,002;0,63;1;1;0,072;1;0,324;1;0,703;1
"marché";0,849;1;0,867;1;1;1;0,189;0,603;0,363;0,231;1
"maladie";1;0,193;1;0,935;1;1;0;0,002;1;1;1
"léman";0,419;0,463;0,007;1;1;1;1;1;1;0,108;1
"lac";0,608;0,66;0;1;1;1;1;1;1;1;0,06
"km";1;0;0,438;1;0,413;1;1;1;1;0,5;1
"interroger";1;1;1;1;1;0,843;0;1;1;1;0,287
"interdire";1;1;1;1;1;0,546;1;0;0,614;0,431;1
"exprimer";0,075;1;1;0,708;1;0,024;1;0,867;1;1;1
"euro";1;0,005;1;1;1;0,001;1;1;1;1;1
"emji_drapeau_israël";1;1;1;1;0;0,843;1;1;1;1;1
"découverte";1;0;1;1;0,995;1;1;0,123;1;1;1
"décider";1;1;1;1;1;0;1;1;1;0,22;0,802
"deuxième";1;1;1;1;1;0,169;0,007;0,016;1;1;1
"corps";0,483;1;0,011;1;1;1;1;1;1;0,141;0,03
"cadre";1;1;1;1;0,022;0,001;1;1;1;0;1
"ambiance";1;1;0,503;1;1;1;1;1;0;1;0,66
"évolution";1;0,396;1;0,626;1;1;0,004;0,159;1;0,431;1
"économie";1;1;1;1;1;0,024;1;0,016;1;0,001;1
"zone";1;0,092;1;1;0,073;0,623;1;0,016;1;0,5;1
"vote";1;1;1;1;1;0;1;1;1;0;1
"solution";1;0,708;1;1;1;0,171;0,092;0,446;0,894;0,739;1
"siècle";1;0;0,11;1;1;1;0,496;1;1;1;1
"septembre";1;1;1;1;1;0,036;0,011;0,924;0,006;1;1
"réaction";0,023;1;1;1;1;0,072;1;0,002;1;1;1
"rire";1;1;1;0;1;1;1;1;1;1;0,436
"reprendre";1;0,067;1;1;0;1;1;1;1;1;1
"période";1;1;1;1;1;1;0;1;0,774;0,569;0,66
"profiter";1;1;0,567;0,863;1;1;1;1;0,85;0,179;0,043
"produit";1;0,595;1;1;1;0,265;1;0;1;1;1
"plateau";0,163;0,193;0,176;0;1;1;1;1;1;1;1
"passage";1;0,122;1;0,787;1;1;1;1;0,006;0,141;1
"musical";1;0,001;1;1;1;1;1;0,977;0,001;1;1
"moitié";1;1;1;1;1;1;0;0,001;1;1;1
"lausannois";0,483;1;0;1;1;1;1;1;0,052;1;1
"justice";1;1;1;1;0,539;0;1;0,001;1;0,637;1
"jeunesse";0,101;1;0,503;0,274;1;0,699;1;1;0,774;1;0,192
"génération";0,075;1;0,438;0,708;1;1;1;1;1;1;0,019
"garder";1;1;1;1;1;0,317;0,623;0,324;0,381;0,22;1
"fonds";1;0,156;1;1;0,127;0,772;1;0,28;0,322;1;1
"emji_sac_plein_d_argent";1;0,156;1;1;1;0,772;0,001;1;1;0;1
"coup";1;1;1;0,024;1;0,129;1;0,807;1;1;0,511
"concours";0,295;0,331;1;0,542;1;1;1;1;0,001;1;1
"compagnie";0,023;1;1;1;0,922;1;0,94;0,675;1;0,295;0,36
"citoyen";1;1;1;1;1;0,024;1;1;0,696;0;1
"chute";1;0;1;1;0,29;1;0,305;1;1;1;1
"cause";0,546;0,156;1;1;1;1;0;1;1;0,179;1
"bâle";1;0,267;1;1;0,922;1;0,94;0,003;1;0,295;1
"bonheur";1;1;0,438;1;0,413;1;1;0,867;1;1;0
"alimentaire";1;1;1;1;0,922;0,389;0;0,675;1;1;1
"étape";1;1;1;1;0,995;0,093;1;0,743;1;0,362;0,436
"élève";1;1;1;0,034;1;1;0;1;1;0,171;1
"élire";1;1;1;1;1;0;1;1;1;1;1
"voter";1;0,529;1;1;1;0;0,496;1;1;0,018;1
"université";1;1;1;1;1;1;0,432;0;1;0,5;1
"udc";1;1;1;1;1;0;1;1;1;0,003;1
"travailler";1;0,396;1;0,17;0,052;1;1;1;1;1;0,113
"traditionnel";1;1;0,438;1;1;1;0,432;0,016;0,035;1;1
"simple";0,181;1;1;1;1;1;1;0,065;1;1;0
"servir";1;1;0,311;0,126;1;1;1;0,743;0,001;1;1
"sentir";1;1;1;1;1;1;0,107;1;1;0;0,03
"rêve";0,483;1;1;0,055;1;1;1;1;0,774;1;0,03
"renforcer";1;0,092;1;1;1;1;0,08;1;1;0;1
"recette";0,006;0,092;1;1;1;1;1;1;1;1;0,019
"quitter";1;1;1;1;0,006;0,023;0,775;1;0,993;1;1
"père";1;1;1;0,037;1;0,623;1;0,867;1;1;0,15
"protection";1;1;1;1;1;1;0,496;0,001;1;0;1
"policier";1;1;1;1;0;1;1;0,867;1;1;1
"pilote";0,027;1;1;0,084;1;1;1;1;1;0,52;0,582
"part";1;0,529;1;1;0,476;1;0,107;1;0,774;1;0,002
"oublier";0,357;1;0;1;1;1;1;1;1;1;0,511
"officiellement";1;1;1;1;1;0;1;0,977;0,009;1;1
"new";1;1;0,503;1;1;0,003;1;0,924;0,265;1;1
"mouvement";0,357;1;1;1;0,351;0,001;1;1;1;1;1
"menacer";1;0,595;1;1;1;0,772;0,017;0;1;1;1
"manière";1;0;0,438;1;1;1;1;1;0,696;1;1
"local";1;1;1;1;0,995;0,093;1;0,006;1;0,055;1
"intervenir";1;1;1;1;0,001;0,006;1;0,001;1;1;1
"inspirer";1;1;1;0,708;1;1;1;0;0,212;1;1
"identifier";1;0,156;1;1;0,539;0,772;0,017;0,001;1;1;1
"hôpital";1;1;1;1;0;0,623;1;0;1;1;1
"hausse";1;1;1;1;1;1;0;0,238;1;1;1
"général";1;1;1;1;0;0,265;0,017;0,977;1;1;1
"genevoise";0,13;1;1;1;0,001;1;1;1;1;0,179;1
"frapper";1;0,156;1;1;0;1;1;0,977;1;1;1
"ferroviaire";1;1;1;1;1;1;0,234;1;1;0,004;0,314
"faux";1;1;1;1;1;1;0,245;0;1;1;0,054
"etats";1;1;1;1;0,476;0;1;0,924;1;0,018;1
"entraîner";1;1;0,503;1;1;0,036;0,496;0,023;1;0,569;1
"enregistrer";1;0;1;1;1;1;0,017;0,001;1;1;1
"emji_ski";1;0,063;1;1;1;0,729;0,055;0,362;1;0,634;1
"emblématique";1;0;1;1;0,995;1;1;1;0,531;1;1
"dévoiler";0,357;0,396;1;1;1;1;1;0,807;0,614;0,431;0,511
"décéder";0,101;0;1;1;0,476;1;1;1;1;1;1
"déclarer";1;1;0,141;1;1;0;0,001;1;1;1;0,732
"décennie";1;1;1;0,024;1;0,546;1;0,159;0,164;1;1
"débat";1;1;1;1;1;0;1;0,867;1;0,108;1
"dossier";0;1;1;1;1;0;1;1;1;1;1
"consommation";1;1;1;1;1;1;0;0,123;1;1;1
"chercheur";1;1;1;1;1;1;0,011;0;1;0,569;1
"charger";1;1;1;1;1;0,772;0,017;0,28;1;0,179;0,732
"cadeau";0,345;1;1;0,529;1;0,475;1;0,001;1;1;1
"bernois";1;1;1;1;0,006;1;0,775;1;1;0;0,907
"bain";0,928;1;0;1;0,922;1;1;1;1;0,295;1
"arrivée";1;1;1;1;1;0,623;1;1;0,035;0,011;1
"apprendre";1;1;0,018;0,001;1;0,052;1;0,977;1;1;1
"appel";1;1;1;1;0,476;0;1;0,924;1;0,141;1
"air";1;1;0,082;1;1;1;1;1;1;0,5;0,001
"émotion";0,036;1;1;0,542;1;1;1;1;0,001;1;1
"val";0,67;0,103;1;0,903;1;1;1;1;0,894;0,739;0,154
"urgence";1;1;1;1;0;1;0,305;1;1;0,362;1
"tenir";1;0,067;0,374;1;0,351;0,546;1;0,807;1;1;1
"soin";0,419;1;1;0,708;0;1;0,08;0,197;1;1;1
"secteur";1;0,529;1;1;1;0,699;0,496;0,023;1;0;1
"règle";0,236;1;1;1;0,922;0,063;0,94;0,675;1;0,295;1
"représenter";1;1;1;0,787;1;0,699;0;0,238;1;1;1
"provoquer";1;1;1;1;0,098;0;1;0,924;1;0,569;1
"projection";0;1;1;0,787;1;0,699;1;1;1;1;0,66
"populaire";1;1;1;1;1;0,215;0,496;1;0,265;0,018;1
"physique";1;1;0,503;0,274;1;1;1;0;1;1;0,192
"penser";0,131;0,803;1;0,001;1;1;0,775;1;1;1;0,907
"occuper";0,483;1;1;0,006;1;0,699;1;1;1;1;0,192
"obligatoire";0,763;1;1;0,034;1;1;0,007;1;1;0,171;1
"objet";1;1;1;1;0,003;1;1;1;1;1;0,511
"objectif";0,483;1;1;1;0,476;1;1;0;1;0,018;1
"nom";1;1;1;0,708;1;1;0,08;1;0,212;1;0,587
"médecin";0,483;1;1;1;1;1;0,107;0,001;1;1;0,192
"montagne";0,236;0,267;0,025;1;1;1;1;1;1;1;0,003
"millier";1;1;1;1;0;1;1;0,867;1;0,5;1
"militaire";1;1;1;1;0,413;0,169;1;1;1;0,108;0,019
"midi";1;0,604;0,584;1;0,564;1;1;1;0,783;0,002;1
"loi";1;1;1;1;1;0;0,861;1;1;0,231;1
"livre";0;0,889;1;1;0,843;1;1;1;1;1;0,996
"lever";1;0,803;0,78;1;1;0,937;1;0,526;1;0,011;0,218
"journal";0,131;1;1;0,29;1;0,937;0,137;0,526;0,993;1;1
"inédit";1;0,122;1;1;1;0,036;1;0,023;1;0,141;1
"impact";1;0,463;1;1;1;1;0,432;0;1;0,5;1
"grave";1;0,396;1;1;0;1;0,057;1;1;1;1
"féminin";0,357;0,396;1;0,626;1;1;1;1;0,002;1;1
"final";0,928;0,969;1;1;1;1;0,245;1;0;0,295;1
"emji_sapin_de_noël";1;0;1;1;1;1;1;0,065;0,003;1;1
"emji_clap";1;0;1;1;1;1;1;1;1;1;1
"départ";1;1;1;1;1;1;0,004;1;0,023;0,079;1
"dénoncer";1;1;1;1;1;0;0,039;0,743;1;1;1
"document";0;1;1;1;1;0,169;1;0,867;1;1;1
"degré";1;0;1;1;1;1;0,055;1;1;1;1
"côté";1;0,122;1;0,006;0,476;1;1;1;0,774;1;1
"continuer";1;0,529;1;1;0,009;1;1;0,924;0,774;0,569;1
"contenir";1;0,529;1;1;1;0,699;1;0;1;0,141;1
"chien";1;1;1;0;1;1;0,039;0,743;1;1;1
"bas";1;1;1;1;1;1;0,001;0,924;1;1;0,192
"aérien";1;1;1;0,542;0;1;1;0,743;1;1;1
"avril";1;1;1;1;0;0,024;1;1;1;1;1
"assurer";1;1;1;1;1;0,623;1;1;1;0;1
"argent";0,357;0,396;1;1;1;1;1;0,01;1;0,006;1
"affirmer";1;1;1;1;0,006;0,002;0,432;0,197;1;1;1
"adopter";1;1;1;1;0,995;0;1;1;1;0,055;1
"étudiant";0,849;1;1;1;1;0,312;0,189;0,065;1;0,231;1
"étranger";0,181;1;1;1;0,012;0,04;0,861;0,603;1;1;1
"époque";0;1;1;1;1;1;1;1;0,121;1;1
"ukraine";1;1;1;1;0;0;1;1;1;1;1
"tsr";1;1;0,004;1;1;1;1;1;0,164;1;0,001
"trafic";1;1;1;1;0,115;1;1;0,048;1;0,145;1
"tradition";0,357;1;1;0,626;1;1;1;1;0,002;0,431;1
"tiers";1;1;1;1;1;1;0;0,159;1;1;1
"terme";1;1;1;1;1;0,024;1;0;1;1;1
"tendance";1;1;1;1;1;0,546;0;0,807;1;0,079;1
"tempête";1;0;1;1;1;1;1;1;1;1;1
"sortie";1;0,067;1;0,17;1;1;1;0,807;1;1;0,511
"réussir";1;0,152;0,78;1;1;1;1;0,526;0,001;0,835;1
"roi";1;0,969;1;0,088;1;0,004;1;1;0,447;1;1
"riche";1;0,969;1;1;1;1;0;0,092;1;0,295;1
"rencontrer";0,419;1;1;0,037;1;0,623;1;0,867;1;1;0,019
"remonter";0,849;0;0,867;1;1;1;0,861;1;0,363;0,923;1
"regard";1;1;0,374;1;1;1;1;0,807;1;1;0
"rassembler";1;1;0;1;1;0,623;1;1;0,696;1;0,15
"préparer";1;0,029;1;0,008;0,922;1;1;1;1;1;1
"protéger";1;1;1;1;0,351;1;0,057;0;1;1;1
"pousser";1;1;0,78;1;0,758;1;0,775;0,042;0,032;0,835;1
"possible";1;1;1;1;0,351;0,129;1;0,807;1;1;0,511
"philippe";0,003;1;1;1;1;1;1;0,159;1;0,079;0,511
"musée";1;1;1;1;0;1;0,305;1;1;1;0,081
"moyenne";1;0,067;1;1;1;1;0;1;1;1;1
"marier";0;1;1;1;1;0,169;1;1;1;1;1
"magasin";1;0,604;1;0,142;1;0,111;1;1;1;1;0,099
"légende";0,002;1;1;1;0,995;1;1;1;0,013;1;1
"inscrire";1;1;1;1;1;0,015;1;0,807;0,023;1;1
"humanitaire";1;1;1;1;0;0,389;1;1;1;1;1
"historique";1;0,003;1;1;0,995;1;1;0,743;1;0,362;1
"helvétique";0,036;1;1;1;1;1;1;1;0,531;1;0,007
"futur";1;1;0,438;1;0,413;0,623;1;0,197;1;0,5;1
"exister";0,054;1;1;0;1;1;1;1;1;0,431;1
"essentiel";1;0,396;1;1;1;0,546;1;0;1;0,079;1
"esprit";0,295;1;1;0,542;0,995;1;1;1;0;1;1
"emji_train";1;1;1;1;0,225;1;1;1;1;0;1
"double";1;1;1;1;1;1;0,039;0,006;1;0,362;1
"culture";1;1;1;1;1;1;0,368;0;1;0,079;1
"comédien";0,419;1;1;1;1;1;1;1;0,212;1;0
"chance";1;1;1;0,542;1;1;1;1;0;1;1
"bois";0,013;0,889;0,015;1;1;1;0,189;1;1;1;1
"besoin";1;0,267;1;1;0,001;1;0,025;0,675;1;1;1
"avion";0,357;1;1;1;0,351;1;1;0,807;1;0;1
"amateur";1;0,067;0;1;1;1;1;1;0,023;1;1
"aider";1;1;1;0,626;1;1;0,057;0,159;1;1;0,012
"adepte";1;1;0;0,708;1;1;1;0,867;1;1;0,019
"adapter";1;1;1;0,084;1;1;0,028;0,277;1;1;0,582
"actuel";0,763;1;1;1;0,758;0,001;1;1;0,993;0,835;0,907
"accepter";1;1;1;1;0,995;0;1;0,743;1;0,055;1
"abri";1;0,103;1;0,903;1;1;1;1;1;0,005;0,154
"york";1;1;0,311;1;1;0;1;1;0,531;1;1
"version";0,849;1;1;1;1;1;1;0,065;0,003;0,231;1
"union";0,236;1;1;1;1;0,389;0,94;0;1;0,295;1
"transformer";1;1;1;1;0,995;0,467;1;1;0;1;1
"tenter";1;1;1;1;0,29;0,093;1;0,743;0,531;1;0,436
"température";0,67;0;0,686;1;1;1;0,681;1;1;0,739;1
"série";0,013;0,207;1;1;0,178;1;1;0,603;1;1;0,996
"st";0,67;1;0,686;1;0,665;1;1;1;0,894;0,118;0,154
"sportif";1;0,331;1;0,542;1;1;0,305;1;0,013;1;1
"souhaiter";0,027;1;1;1;1;0,001;1;1;0,658;1;1
"situer";0,763;0;1;1;1;1;0,137;1;1;1;1
"scène";0,236;0,267;1;1;0,922;1;1;0,675;0,447;1;1
"scolaire";1;1;0;1;1;1;1;0,362;1;0,634;0,701
"régime";1;1;1;1;0,29;1;1;0,006;1;0,055;1
"rejoindre";1;0,803;1;1;1;0,239;1;0,526;0,032;1;0,907
"privé";1;1;1;1;0,29;0,467;1;1;1;0;1
"plonger";0,013;1;0,867;1;0,843;0,312;1;0,603;0,363;1;1
"pied";1;1;0;1;0,178;1;0,861;1;1;1;0,996
"pain";0,569;1;0,584;0,142;1;1;0,579;1;1;1;0,099
"oeil";0,928;0,267;1;1;1;1;1;0,675;1;1;0
"nommer";1;0;1;1;1;0,015;1;1;1;1;1
"noir";1;0,267;1;1;1;1;1;0,092;1;1;0
"naissance";0,849;1;0,867;1;1;1;0;0,001;1;1;1
"moyen";1;1;1;0,626;0,351;0,546;0,368;1;0,614;1;1
"mars";1;0,067;0,374;1;1;1;1;1;0,614;0,079;1
"manifester";1;1;1;1;0,002;0,093;0,305;1;1;1;1
"mai";1;0,067;1;0,626;1;1;0,368;1;1;0,431;1
"kilomètre";1;1;0,946;1;0,922;1;0,94;0,675;0,084;1;0,054
"inquiéter";1;1;1;1;1;0,546;0,004;1;1;0,006;1
"initialement";1;0,969;1;1;0,922;1;1;0,092;0,007;0,295;1
"information";1;1;1;1;0,995;1;1;0;1;0,362;1
"idée";0,928;0,969;0,25;1;0,922;1;1;1;0,447;1;0,054
"h";1;0;0,192;1;0,843;1;1;1;1;0,231;1
"garçon";0,036;1;1;0,014;1;1;1;0,123;1;1;1
"fromage";0,763;0,803;0,78;1;1;1;1;0,526;0,001;1;1
"forme";1;1;1;1;0,002;1;1;1;0,121;0,362;1
"finir";1;1;0,867;1;0,178;1;0,861;1;1;1;0,001
"financier";1;1;1;1;0,922;1;0;0,092;1;0,036;1
"entrer";1;1;1;1;0,843;0,312;0,189;1;1;0,001;1
"entier";0;1;1;1;1;1;1;1;0,531;1;1
"emji_porte_documents";1;1;1;1;1;1;0;1;1;0,002;1
"emji_feu";0,849;0,017;1;1;0,178;0,04;1;1;1;1;1
"emji_cerveau";1;1;1;1;1;1;0,368;0;1;1;1
"défi";1;0;1;1;1;1;1;1;0;0,923;1
"droite";1;1;1;1;1;0;1;1;1;1;1
"domicile";1;1;1;1;1;0,312;0,861;0,065;0,363;0,231;1
"dollar";1;0;1;1;0,758;0,937;1;1;1;1;1
"couleur";0,181;1;0,867;1;1;1;0,861;0,603;0;1;1
"communiqué";1;0,152;1;1;0;0,239;1;1;1;0,835;1
"communauté";1;0,969;1;0,088;1;0,389;1;0,003;1;0,295;1
"club";0,763;0,803;0,78;0,29;1;0,937;1;1;0,282;1;0,907
"climatique";1;0;1;1;1;0,937;0,137;1;1;1;1
"chaîne";1;0,969;1;1;0;1;1;0,675;1;1;1
"chanter";0,295;1;1;1;1;1;1;0,743;0;1;0,436
"championnat";1;1;1;1;1;1;1;1;0;1;1
"centaine";1;1;1;1;0;0,093;1;1;1;1;0,436
"caméra";0;1;1;1;1;1;1;1;1;1;1
"café";1;0,033;1;0,667;1;1;1;1;0,002;1;1
"but";1;1;0,686;1;1;0,171;1;1;0;1;1
"base";1;1;1;1;0,29;1;1;0;1;1;1
"aventure";1;1;1;0,014;1;1;1;1;0,531;1;0,081
"avenir";1;0,969;1;0,457;1;0,063;1;1;1;0;1
"allemand";0,181;0,017;1;1;0,178;1;1;1;1;0,923;0,996
"actualité";1;1;1;1;1;1;1;0;0,013;1;1
"accès";0,849;0,889;1;1;0,843;1;0,861;0;1;1;1
"accompagner";1;1;1;0,457;0,922;1;0,001;0,675;1;1;0,36
"époux";0,236;1;1;1;0,232;0,063;0,94;0,675;1;1;1
"véritable";0,236;0,969;0,946;0;1;1;1;1;1;1;1
"vivant";0,928;1;1;1;0,232;1;0,94;1;0;1;1
"vent";1;0;0,015;1;1;1;1;1;1;1;1
"vd";1;0,103;1;1;1;1;1;0,446;0,894;0;1
"tôt";1;0,017;1;1;0;1;0,189;0,603;1;1;1
"travailleur";0,131;1;1;1;1;1;0,007;0,042;1;0,835;1
"traitement";1;1;1;1;0,665;1;1;0;1;0,739;1
"tourner";1;0,267;0,25;1;0,922;1;1;0,675;1;1;0,054
"tabac";1;1;0,25;1;1;1;0,94;0;1;1;1
"séduire";1;1;1;1;1;1;0,189;0,065;0,003;0,923;1
"swiss";1;1;0,192;1;1;1;0;1;0,363;0,231;1
"style";0,036;1;0;1;1;1;1;1;0,531;1;1
"soldat";0,088;1;1;1;0,003;0,838;1;1;1;1;0,154
"scientifique";1;1;1;0,542;1;1;1;0;1;1;1
"réduction";1;1;1;1;1;0,063;0;0,675;1;0,295;1
"relation";1;1;1;1;1;0;0,681;0,025;1;1;0,809
"préférer";1;1;0,474;0,667;1;0,608;0,469;1;1;1;0,055
"professeur";1;1;0,867;0,372;1;1;0,861;0;1;1;0,996
"procès";1;1;1;1;0,843;0;1;1;1;1;1
"problème";1;0,889;0,192;0,372;1;1;0;1;1;1;0,996
"pratique";1;1;0,04;1;0,995;1;1;0,006;1;1;1
"poursuivre";0,181;1;1;1;0,843;0,312;0,861;1;1;0,231;0,996
"plateforme";1;0,207;1;1;1;0,002;1;0,065;1;0,923;1
"pièce";0,849;0,889;0,015;1;0,012;1;0,861;1;1;1;1
"pire";0,036;1;1;0,542;0,995;1;1;1;0,013;1;0,436
"personnel";0,928;1;1;1;0,022;0,389;0;1;1;1;1
"patient";1;1;1;1;0,178;0,04;1;0;1;1;0,996
"parlement";1;1;1;1;0,995;0,008;1;0,743;1;0;1
"ordre";0,928;1;0,25;1;0,001;0,389;1;1;1;1;1
"obtenir";1;1;1;1;0,232;0,004;0,94;0,675;1;1;1
"nati";1;1;1;1;1;1;1;1;0;1;1
"ménage";1;1;1;0,088;1;1;0,245;1;1;0,036;0,054
"média";1;0,207;1;1;0,843;0,002;1;0,065;1;0,923;1
"montreux";1;1;0,686;0,903;1;1;1;0,446;0;1;1
"message";0,928;0,969;1;1;1;1;1;1;1;0;0,054
"légendaire";1;0;1;0,542;1;1;1;1;1;1;1
"lutte";1;1;1;1;1;0,093;1;0,743;1;0;1
"juillet";1;0;1;1;1;1;1;1;1;0,362;1
"japonais";0,67;0,103;1;0,903;0,665;0,838;1;1;0,894;0,739;1
"italien";0,849;0,017;1;1;1;1;1;0,603;0,055;1;1
"israël";1;1;1;1;0;1;1;1;1;1;1
"interdiction";1;0,013;1;1;0,341;1;0,353;0,192;1;1;1
"guy";1;0,267;0,946;1;1;0;1;1;1;1;1
"geste";1;0,803;1;0,29;1;0,937;0,775;0,526;0,282;0,835;1
"fou";0,236;1;1;0,457;1;1;1;1;0;1;1
"fondue";1;0,152;1;1;1;1;1;1;0,993;1;0
"florilège";1;1;1;0;1;1;1;1;1;1;1
"exercice";1;1;0,14;1;0,758;0,239;1;0,526;1;0,835;0,907
"exemple";1;0,604;0,584;1;1;1;1;0,013;0,783;0,073;1
"espérer";1;0,017;1;0,372;1;1;0,189;1;0,055;1;1
"environnement";1;0,331;1;1;0,995;1;0,305;0,123;1;0,362;1
"emji_étincelles";0,849;0;1;1;1;1;0,861;0,603;0,363;1;1
"emji_trophée";1;0;1;1;0,922;1;0,94;1;1;1;1
"emji_montagne_enneigée";1;0;0,867;1;1;1;0,014;0,603;1;1;1
"emji_livres";1;0,331;1;1;0,995;0,008;0,305;0,006;1;1;1
"emji_graphique_en_baisse";1;1;1;1;1;1;0;0,092;1;1;1
"emji_avion";1;1;1;1;0;1;1;1;1;0,003;1
"déposer";1;1;1;1;0,922;0;1;0,675;1;0,036;1
"dédier";1;0,969;1;1;1;0,389;1;1;0;1;1
"décrire";1;1;1;1;0,29;0,467;1;0,123;1;1;0
"drôle";0,023;1;1;0,008;1;1;0,94;1;1;1;0,054
"diminuer";1;1;1;1;1;1;0;1;1;1;1
"célébrer";1;0,046;1;1;1;1;1;1;0,531;0;1
"cuisine";0,236;1;0,946;0,008;1;1;1;1;1;1;0,003
"croissant";1;1;1;1;1;0,937;0;0,526;1;0,835;1
"cour";1;1;1;1;0,995;0;1;0;1;1;1
"contrôle";1;1;1;1;0,022;1;0,94;0,003;1;1;1
"conflit";1;1;1;1;0;1;1;0,743;1;1;1
"concevoir";1;0,207;1;1;1;1;0,861;0;1;1;0,996
"compter";0,849;0,889;1;1;1;1;0,861;0,603;1;0,923;0,287
"comité";1;0,207;1;1;0,012;1;0,189;1;1;0,231;1
"climat";0,849;0,889;1;1;1;1;0,014;0,065;1;0,231;1
"cigarette";1;1;1;1;1;1;0,775;0;1;0,835;1
"chanteur";0,236;0,969;0,25;1;0,922;0,389;1;1;1;1;0,36
"boîte";1;0,152;0,14;0,001;1;0,937;1;1;1;1;1
"bord";1;1;1;1;0;1;1;1;1;1;0,003
"bilan";1;1;1;1;0;1;0;0,603;1;1;0,996
"bientôt";1;1;1;1;1;0,04;0,861;0,603;1;0,021;1
"bel";0,023;1;1;1;0,922;1;0,94;1;0;1;1
"augmentation";1;1;1;1;1;1;0;0,743;1;0,362;1
"application";1;1;0,946;1;1;1;0,245;0,003;1;0,036;1
"adulte";1;1;1;1;1;1;0;0,001;1;1;0,287
"activité";1;0,708;1;0,903;0,665;1;0,003;0,025;1;1;1
"établir";1;0,001;1;1;0,022;1;1;0,675;1;0,295;1
"énergie";1;0,708;0,686;0,903;1;0,171;1;1;0,206;1;0,809
"électronique";1;0,708;1;0,903;1;0,171;0,681;0,025;1;0,739;1
"vélomoteur";0,181;1;0,867;1;0,843;1;1;1;1;0,923;0
"vrai";0,46;1;1;1;1;1;1;1;0,08;1;0,001
"vitesse";1;1;0,008;1;1;1;0,775;1;0,993;0,011;1
"violent";1;0;1;1;0,843;1;0,861;0,603;1;0,923;1
"vigueur";1;0,803;1;1;0,128;0,239;1;1;1;0;1
"valaisan";0;1;1;1;1;1;1;1;1;0,923;0,287
"troisième";1;0,207;1;1;1;1;0,014;0,065;0,363;1;1
"tribunal";1;1;1;1;1;0;1;1;1;1;1
"traverser";1;0,267;1;1;0,922;1;1;1;0,007;0,036;1
"tournée";1;0,604;1;1;0,564;0,729;0,579;1;0,783;1;0,099
"tomber";1;0,152;0,14;1;0,758;1;1;1;1;1;0,019
"sujet";1;1;0,78;1;1;0,239;0,775;0,526;0,993;0,011;1
"sud";1;1;1;1;0;0,389;0,94;1;1;0,295;1
"stratégie";1;0,267;1;1;1;1;0,245;0;1;0,036;1
"star";0,763;0,152;0,14;1;1;0,937;1;1;0,993;1;0,218
"soigner";1;0,604;1;1;0,564;1;1;0,362;1;1;0
"siège";1;1;0,867;1;0,843;0;0,861;1;1;0,923;1
"sauvage";1;1;1;1;1;1;0;1;0,363;1;0,287
"rétro";1;1;0,025;0;1;1;1;1;1;1;1
"réserver";1;0,708;0,686;0,212;1;1;1;0,446;0,894;0,739;0,809
"réalisateur";0,023;0,267;1;1;1;1;1;1;1;1;0
"russe";1;1;1;1;0;0,04;1;1;1;1;1
"romain";1;0,373;1;1;0,341;1;1;0,001;1;1;0,452
"rices";1;0,708;1;1;1;0,838;1;0;1;0,005;1
"revoir";0,023;1;1;0,457;0,232;1;1;1;1;0,036;1
"représentant";1;1;1;1;1;0;0,775;1;1;0,835;1
"renoncer";1;1;1;1;1;0,239;1;1;1;0;0,218
"remplacer";1;0,803;1;1;0,758;0,937;1;0,001;1;0,171;1
"rejeter";1;1;1;1;0,178;0,04;1;0,603;1;0,001;1
"reconnaître";1;1;1;1;0,758;0,239;0,775;0,001;1;0,171;1
"rare";1;0,267;1;0,457;1;0;0,94;1;1;1;1
"rappeler";1;1;1;0,29;1;0,937;1;1;0,001;1;0,218
"rapide";1;1;0,946;1;0,022;1;0,025;0,003;1;1;1
"position";1;1;1;1;0,178;0,002;0,861;0,065;1;0,923;1
"poser";1;1;1;0;1;1;0,245;0,675;1;1;1
"pluie";1;0;1;1;0,178;1;1;0,603;1;1;0,996
"particulier";1;0,969;0,001;0,457;1;1;0,94;0,675;1;1;1
"parole";0;1;1;1;1;1;0;0,675;1;1;1
"ouvrier";0,131;0,803;1;0,29;0,758;1;1;0,042;1;0,835;1
"origine";1;0,063;1;1;1;1;0,579;0,013;0,137;1;1
"olympique";1;0;0,474;1;1;1;1;1;0,08;1;1
"nécessiter";1;1;1;1;0,001;1;0,579;0,362;1;0,073;1
"mythique";0,052;1;1;1;1;1;1;1;0;0,634;1
"motion";1;1;1;1;1;0,838;1;1;1;0;1
"ministère";1;1;1;1;0;0;0,94;1;1;1;1
"main";0,181;1;0,867;1;0;1;1;1;1;1;0,996
"lumière";1;0,969;0,946;1;0,232;1;1;0,003;1;1;0,054
