"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"journaliste";-19,553;-13,075;40,716;-0,935;-0,7;58,144;-0,003;-13,023
"mode";-30,368;0,909;-6,435;0,351;92,613;0,347;1,245;-17,273
"envie";-38,847;-15,376;-14,664;-0,389;298,861;-0,067;-1,086;-5,057
"actuel";-36,928;-43,061;-0,264;-4,882;50,304;0,102;3,858;29,67
"frontalier";-42,242;-29,452;-18,018;-6,304;-40,146;-39,72;-7,376;814,174
"choisir";-37,678;-30,159;-1,473;-0,028;-0,244;51,325;44,631;3,117
"mériter";-8,26;-45,619;11,85;-0,241;-0,639;3,127;0,989;28,505
"clairement";-42,178;-23,872;7,677;-0,949;-4,968;120,066;1,343;-0,32
"nombre";-40,052;-48,744;13,284;4,688;-6,587;-4,157;0,073;175,213
"différence";-42,178;-43,59;-2,077;-1,887;-0,12;21,788;32,949;44,062
"groupe";-31,626;-28,753;221,24;-4,139;-1,774;13,861;-2,769;-2,069
"franchement";-33,911;-12,275;-5,281;1,023;7,311;82,289;0,705;-3,884
"amour";7,021;-34,066;-11,876;64,018;165,636;-12,883;7,981;-43,023
"train";-46,24;-21,812;1,319;-1,831;-8,151;-30,84;-0,41;352,75
"laver";-37,804;846,238;-18,018;-6,304;-21,009;-43,78;-7,376;-48,201
"suffire";-42,515;-30,766;1,091;-0,979;0,21;22,526;-3,661;45,012
"effectivement";-38,179;-2,755;0;-0,037;-3,093;53,946;-0,153;2,786
"ancien";-4,247;-15,768;-6,291;-0,964;84,541;0,913;-0,144;-1,109
"éviter";-45,903;-21,441;-0,088;5,232;-1,592;0,458;0;108,204
"peine";-44,096;-35,32;1,272;-0,92;3,74;66,096;0,072;1,786
"emji_visage_avec_des_symboles_dans_la_bouche";-18,461;93,843;-1,641;2,418;-5,768;-6,926;-2,775;0,078
"risque";-44,554;-36,799;-2,076;0,58;-13,744;-8,099;0,01;353,487
"meme";-41,905;-4,758;-0,95;-4,371;12,544;46,554;-5,697;0,428
"emji_visage_retenant_ses_larmes";608,371;-31,307;-18,441;-3,609;-2,939;-23,084;-3,131;-30,15
"renard";-0,146;-45,181;-21,963;6856,841;-35,994;-59,778;-11,208;-44,17
"bref";-43,927;-36,994;-0,297;-4,649;0,865;80,014;4,509;5,256
"majorité";-43,927;-53,836;4,872;-3,079;-1,287;-0,024;9,27;140,351
"face";-41,737;-20,858;44,014;-0,001;-2,363;18,817;12,949;0,47
"battre";-39,152;-21,972;-1,299;0,163;-0,186;3,522;402,35;-0,46
"traiter";-40,665;-33,857;33,311;9,947;-17,039;61,112;61,004;-4,094
"noir";-32,287;-2,91;0,051;-0,157;-16,755;251,453;-1,139;-23,963
"nature";-1,307;-41,976;-14,173;231,935;21,767;4,006;4,17;-8,535
"intéressant";-3,825;-42,724;-15,374;-4,626;-0,882;169,208;-0,878;0,027
"excellent";28,75;8,842;-14,726;-4,464;-0,602;-1,767;-0,741;-2,752
"complètement";-24,679;-20,516;3,768;0,531;-10,491;127,658;1,704;-3,391
"toucher";-23,131;-37,649;-2,961;-0,82;-2,865;-0,364;1,665;179,603
"tenir";-40,328;-24,867;13,563;2,417;34,327;17,215;-1,375;-2,257
"remettre";-33,777;-38,978;-2,124;-2,886;3,504;102,934;14,694;-0,479
"propos";-26,762;-50,455;-0,447;-1,739;-10,739;409,088;0,43;-25,04
"joli";26,896;-3,49;-10,742;-2,695;3,83;0,05;-0,562;-1,928
"courage";54,785;-29,249;0,271;-1,63;0;4,236;-0,265;-8,965
"caisse";-35,459;-46,263;-14,917;-4,093;-40,03;-46,991;-10,574;884,721
"baisser";-43,205;-45,374;-21,082;-1,504;-3,833;-34,094;-10,827;652,738
"victime";-31,279;-48,91;114,826;-2,823;0,141;8,297;33,372;-1,944
"nouvelle";-11,716;-19,052;-1,843;-0,698;130,484;-8,304;-0,614;2,886
"touchant";845,26;-52,729;-22,356;-1,739;-3,565;-31,504;-0,799;-51,57
"info";-32,949;-17,847;4,422;-0,186;-8,57;111,303;-3,028;0,765
"plaindre";-44,048;-38,121;-3,33;0,631;5,476;56,219;10,784;3,205
"emji_coeur_cartes";782,132;-29,341;-16,125;-0,172;-21,061;-33,537;-6,902;-29,174
"dimanche";-13,133;2,367;-19,614;-0,472;189,917;-12,801;-6,442;-5,189
"voter";-34,011;-47,145;-1,108;-2,653;-21,102;-0,7;-2,834;366,665
"détruire";-43,373;-47,806;109,814;49,791;-7,237;-0,081;9,261;12,359
"civil";-42,868;-54,094;1400,329;-4,185;-21,102;-31,822;0,753;-16,432
"éducation";-32,287;-37,051;-10,742;-1,504;376,196;-0,33;-1,918;-4,777
"international";-35,627;-46,483;1388,262;-5,993;-29,613;-32,995;-8,629;-4,221
"feu";-36,966;-17,669;407,956;0,163;-0,064;-12,363;-4,188;-0,27
"valeur";-25,33;-48,468;4,422;-6,208;-0,207;77,592;1,202;3,326
"réseau";-30,622;-45,813;-0,001;-1,54;1,024;145,949;0,031;-0,935
"terroriste";-40,676;-53,628;2253,675;-5,755;-36,267;-40,607;-8,211;-56,756
"souhaiter";-1,977;-41,107;-1,707;-1,504;1,139;47,935;1,337;0,275
"exprimer";-12,502;-45,381;-1,284;-5,874;4,309;266,314;2,67;-55,483
"métier";-20,628;-42,082;-19,614;-1,243;3,469;17,209;73,782;15,709
"marcher";-34,344;-13,344;2,373;-1,504;18,235;13,934;-2,898;2,192
"intérêt";-39,378;-45,602;28,238;-1,346;-1,069;14,073;-0,939;42,108
"porter";-39,884;-7,274;-4,366;-0,581;74,264;2,891;19,905;-2,385
"porte";-19,368;-6,922;0,002;0,762;25,532;10,032;-1,862;-0,728
"pied";-29,975;36,124;-8,199;-2,402;9,692;-6,018;-1,537;3,831
"accepter";-35,962;-38,406;6,198;-0,619;-5,9;21,605;16,622;29,465
"égalité";-34,616;-37,981;-18,734;-5,54;-10,751;-28,85;2294,188;-0,131
"corps";-35,12;-12,297;13,217;-0,404;4,982;-0,074;171,252;-3,807
"humanité";-15,204;-52,317;114,608;-0,532;2,345;13,155;1,716;-6,612
"difficile";-37,807;-26,825;-2,765;-1,416;19,728;60,659;0,073;0,13
"emji_visage_souriant_avec_yeux_plissés";-4,804;357,935;-12,095;-4,373;-10,606;-18,457;-5,798;-23,739
"type";-29,802;-12,858;-1,576;-0,619;-6,802;77,798;2,314;5,674
"gars";-21,092;18,181;-9,71;-0,508;8,212;0,074;0,477;-0,525
"vérité";-19,601;-20,833;-0,795;-5,85;-0,646;247,458;0,124;-26,545
"profiter";-30,8;-35,13;-0,861;-4,023;-0,096;-2,088;-0,104;199,228
"preuve";-40,676;-37,856;4,475;-1,243;-9,538;229,896;-0,33;-2,122
"mignon";627,671;-35,769;-20,494;22,095;-11,875;-21,115;-5,233;-38,705
"libre";-28,329;-36,47;4,171;-1,295;-1,308;58,136;15,553;1,148
"enfance";272,825;-10,94;-18,344;-2,527;13,267;-17,876;-3,795;-34,351
"source";-26,207;-39,892;2,086;-1,077;-22,63;134,68;-4,508;14,918
"logique";-34,121;-32,145;0,547;-1,26;-2,136;25,94;-0,834;54,262
"emji_drapeau_territoires_palestiniens";86,784;-22,124;96,893;-2,374;-10,553;-7,772;-4,205;-12,69
"totalement";-30,965;-33,41;-0,251;-0,105;-5,397;88,089;1,635;10,284
"sûrement";-34,121;-16,009;-0,026;0,343;50,963;13,081;-0,344;-0,442
"route";-33,452;-27,652;-5,531;0,397;-4,433;-21,754;-6,321;384,84
"franc";-24,58;-1,163;-13,922;-5,278;-28,653;-38,13;-9,349;466,168
"envoyer";-34,288;-14,873;11,662;1,001;0,116;20,799;-0,358;2,545
"culture";-33,452;-37,207;-3,602;-3,816;-1,87;153,099;7,591;0,603
"offrir";-19,551;-38,417;-3,356;-0,393;0,047;-8,464;-6,16;242,618
"voler";-34,784;-38,199;50,896;0,472;-0,474;0,016;-0,227;43,85
"suite";-30,139;-12,415;7,512;-0,077;24,075;0,92;-1,563;3,093
"initiative";-22,984;-47,29;-4,248;-3,724;-3,349;0,182;0,031;207,635
"but";-31,28;-34,4;28,35;-0,979;-0,742;7,65;0,091;26,277
"représenter";-22,077;-41,23;19,381;4,98;-12,616;-3,136;0,005;129,147
"pratique";-30,187;53,942;-4,05;1,317;-2,476;-2,748;-0,014;3,421
"toilette";-37,474;715,982;-12,312;-3,448;-22,996;-47,313;-7,418;-25,07
"réfléchir";-33,285;-45,648;-12,07;0,044;-0,365;258,479;-3,408;-0,122
"noël";7,897;-4,931;-15,447;-1,91;240,509;-41,791;-7,251;-9,136
"mourir";-20,141;-3,764;-0,008;149,32;20,849;-0,279;8,821;-14,128
"emji_chat_souriant_aux_yeux_en_coeurs";625,72;-28,106;-12,481;0,001;-14,949;-22,714;-5,342;-27,325
"concerner";-36,516;-37,546;0,007;-1,06;-9,311;18,141;-0,193;109,379
"casser";-37,189;-26,834;208,111;-2,236;-1,179;0,578;-0,025;0,828
"grave";-26,207;-12,844;10,812;-1,077;-4,56;50,018;0,303;0,456
"haine";-36,179;-41,418;148,502;-1,028;-1,727;47,283;10,801;-16,976
"garçon";3,074;-16,057;-22,434;-3,563;465,113;-33,38;-0,546;-44,024
"vendre";-31,948;-13,755;1,059;-0,34;-8,081;-23,084;-4,432;274,818
"drôle";-27,504;156,957;-6,992;-2,093;-2,78;-0,279;-0,161;-8,484
"allemand";-34,442;3,232;-4,159;0,014;0,482;1,239;-6,669;20,125
"réel";-26,846;-30,039;-0,888;-0,948;-3,817;25,642;4,124;45,561
"racisme";-33,655;-38,121;-1,511;-0,793;-27,323;496,848;0,228;-28,483
"obliger";-36,179;-12,348;-2,998;0,094;0;-0,152;161,452;15,869
"européen";-29,115;-28,031;159,994;-2,629;-6,183;-1,895;-5,922;39,284
"arme";-34,328;-43,523;593,952;-3,333;-10,021;-4,483;-0,074;-0,052
"rentrer";-38,317;-17,467;-0,615;-0,015;258,842;-21,087;-1,157;0,958
"information";-25,861;-26,917;21,53;-0,854;-17,068;190,852;-0,38;-10,047
"discours";-27,504;-30,884;0,71;-1,012;-8,938;140,052;21,677;-2,431
"uniquement";-37,643;-42,555;5,481;4,579;-0,184;0,928;19,465;43,286
"emji_visage_envoyant_un_bisou";23,65;-0,19;-0,962;-0,604;-0,628;0,809;-4,8;-3,998
"content";-12,41;-7,708;-0,283;-0,013;1,43;12,79;-0,528;4,123
"adulte";-26,846;-31,974;-14,111;-5,326;383,4;8,082;-1,879;-34,595
"voisin";-23,358;-4,982;-0,002;279,621;1,502;0,046;-5,798;0,001
"taxe";-29,92;-38,362;-14,102;-3,037;-32,26;-36,358;-2,298;689,189
"bonheur";64,324;-11,907;-15,447;0,174;7,775;-1,228;0,004;-6,274
"résultat";-26,542;-44,103;-4,508;-1,731;8,443;7,275;0,291;57,984
"ultra";-30,59;-28,785;-6,719;-4,968;-11,368;-8,54;-0,729;373,597
"emji_mains_en_prière_peau_claire";360,426;-20,151;-12,19;-2,584;-1,396;-10,191;-0,029;-25,831
"différent";-31,764;-15,283;-0,302;-1,85;6,267;67,293;0,01;-0,469
"poste";-32,477;-26,468;-10,842;1,041;-0,907;0,469;0,343;144,763
"ia";-34,274;-29,677;-15,905;-4,849;-19,954;158,906;-0,628;37,706
"cadeau";-11,521;-33,123;-15,613;0,398;23,422;-13,022;0,464;105,112
"média";-36,632;-43,523;102,166;-1,89;-12,616;89,975;-0,38;-0,847
"fonctionner";-34,16;-32,464;-6,131;-1,87;-2,547;0,028;0,187;201,583
"doute";-17,566;-24,192;-0,188;-0,004;2,992;99,133;-1,82;-3,608
"clair";-22,717;-11,206;2,107;-0,916;-9,338;59,685;-2,859;7,453
"citoyen";-36,126;-47,629;54,31;-5,111;-4,541;3,252;0,214;56,776
"fermer";-34,496;-13,151;0,01;-0,001;34,481;-0,348;-1,734;22,522
"empêcher";-36,295;-40,789;4,315;-5,135;-0,046;51,257;8,251;6,852
"top";1,306;7,537;-12,227;-3,014;32,674;-28,033;-2,266;0,174
"sérieux";-25,861;-1,724;-3,163;-0,854;-8,835;110,767;3,23;-1,604
"sport";-14,714;-17,226;-13,91;-2,991;352,285;-22,424;-0,179;-0,964
"froid";-10,386;285,676;-0,904;-3,196;-11,782;-12,447;-6,96;-19,521
"qualité";-27,944;-30,105;-18,122;-0,128;0,216;-0,121;-0,668;187,592
"prochain";-21,757;-5,367;-1,056;0,204;101,437;0,04;-5,397;-1,066
"gentil";-0,064;-18,752;-1,376;190,385;7,151;0,136;19,172;-24,235
"crime";-33,937;-44,743;1560,016;-4,801;-19,635;-29,513;-8,505;-27,707
"minimum";-35,958;-35,957;-3,799;-3,242;-1,764;1,303;0,228;173,549
"israel";-33,263;-41,441;1868,364;-4,706;-28,861;-39,163;-8,336;-43,972
"naturel";1,911;-39,244;-9,472;104,078;0,594;0,068;11,367;0,358
"fond";-24,386;-11,468;-4,437;-3,128;0;99,762;-1,454;0,358
"emji_visage_souriant_avec_une_larme";60,974;-2,135;-7,47;-1,269;-0,338;-3,637;4,217;-3,004
"évidemment";-31,093;-15,962;0,542;0,248;-3,48;11,025;6,792;27,368
"voix";2,298;0,105;1,003;-3,173;-1,569;22,75;-0,031;-27,822
"manifestant";-32,309;-40,867;1542,112;-4,897;-24,009;-28,476;-4,999;-30,53
"taxer";-32,421;-42,745;-18,982;-4,587;-30,235;-23,778;-8,125;714,872
"lol";-24,223;14,827;-0,397;-0,143;-3,131;24,054;-0,239;-3,409
"livre";-21,99;-34,212;-3,282;-4,897;2,127;183,495;2,774;-12,728
"chiffre";-33,937;-23,613;0;-2,968;-7,986;-4,816;-0,003;237,318
"revoir";15,236;-4,831;-2,4;-4,873;7,214;0,333;-3,502;-1,964
"physique";-28,111;-41,088;-12,508;-0,69;1,509;6,061;11,671;74,966
"perso";-35,453;19,733;-16,587;-0,165;2,238;1,152;-0,771;4,459
"unir";-2,921;-39,096;257,24;-2,878;-14,069;-19,724;-0,514;23,091
"tourner";-28,611;-23,488;-9,56;-1,731;5,36;0,87;-5,158;108,894
"règle";-32,646;-21,382;-1,246;-0,704;59,634;0,087;0,852;9,691
"entier";-31,093;-29,421;11,479;-0,763;1,151;29,46;-0,292;4,299
"sauver";-27,611;-18,968;-0,63;18,678;0,525;0,065;0,979;42,227
"emji_visage_de_clown";-24,344;-1,281;8,561;-0,564;-1,936;-0,091;3,083;18,93
"mondial";-29,728;-27,914;13,994;-4,206;-12,482;-13,999;-3,859;256,66
"habiter";-26,945;0,11;-6,003;2,511;0,719;-2,543;-3,32;52,44
"emji_coeur_brisé";329,451;-14,987;1,777;-0,13;-6,066;-21,866;-4,766;-28,021
"cest";-19,099;-2,316;0,671;0,638;-1,111;34,379;4,05;-2,022
"photo";-9,336;-3,263;-0,63;0,353;-8,235;113,14;-0,628;-7,85
"esprit";-18,105;-24,024;-4,09;-0,647;8,531;163,451;0,077;-26,285
"emji_visage_très_souriant_aux_yeux_rieurs";35,099;1,46;-7,47;-2,607;2,954;-4,387;-4,21;-5,267
"subir";-31,3;-37,26;84,892;-1,535;-2,471;9,644;37,166;0
"produit";-31,916;-35,057;-14,544;-0,458;-17,734;-18,087;-4,367;527,875
"merveilleux";424,931;-31,478;-17,827;-1,594;0,912;-16,141;-2,233;-29,856
"juif";-30,57;-37,893;1537,376;-4,325;-26,173;-23,198;-7,661;-35,558
"blague";-27,444;71,287;2,855;-1,594;-5,99;0,012;0,421;-6,736
"économie";-31,636;-39,981;-13,814;-4,801;-34,056;-35,668;-6,544;743,505
"svp";-13,361;-0,51;0,036;0,016;-12,031;88,054;-0,19;-5,132
"milliard";-28,61;-29,43;0,021;-4,373;-28,717;-31,532;-5,798;503,135
"cacher";-28,579;-20,863;123,227;-0,55;-3,62;4,577;0;1,061
"national";-9,661;-28,182;-0,424;-2,855;3,079;0,25;-6,336;69,053
"bout";-27,111;-2,361;-0,057;-0,604;9,177;23,688;-2,169;-0,039
"bcp";-20,06;-10,205;0,45;-1,42;28,485;-3,162;2,333;11,176
"étonner";-23,079;-15,375;-3,885;1,211;4,949;-0,523;0,464;56,999
"produire";-32,926;-26,038;-4,556;0,048;-15,327;-10,883;-0,478;352,138
"fortune";-31,916;-32,859;-10,919;-4,516;-17,734;-24,948;-6,046;571,308
"soir";-13,827;4,419;-4,629;68,362;33,851;-7,721;-6,336;-2,303
"moyenne";-31,075;-38,558;-16,059;-2,584;-8,173;-27,666;-1,674;532,947
"emji_deux_coeurs";354,645;-17,556;-10,808;-2,612;-1,728;-14,822;-0,484;-18,879
"économique";-32,421;-40,332;8,815;-4,587;-14,873;-25,606;0,007;340,892
"âme";199,329;-32,47;-7,114;-0,077;-0,835;-2,354;6,446;-15,274
"parole";-1,501;-25,828;19,507;-0,523;1,011;62,332;2,277;-40,895
"emji_biceps_contracté";282,622;-23,647;-0,99;-0,012;-3,647;-21,066;-0,458;-8,178
"prouver";-27,24;-30,515;6,661;-1,325;-21,227;175,586;0,262;-0,505
"fédéral";-31,916;-37,326;62,376;-2,697;-8,821;-7,668;-0,059;131,942
"bosser";-31,916;-16,277;-18,686;-0,458;3,198;-7,668;-1,826;203,524
"bonjour";-22,264;-8,259;-2,667;-0,066;-6,196;136,311;-2,011;-0,154
"personnel";-28,946;-29,864;-8,942;-1,269;-6,067;70,6;-0,312;47,359
"emji_ok";165,249;-3,729;-5,33;-1,085;-1,317;-4,727;-3,82;-11,169
"élève";-22,254;-29,43;-18,095;-2,562;610,185;-11,248;-7,745;-16,966
"refuser";-30,459;-29,752;55,243;-0,061;-9,479;2,212;2,277;30,193
"privé";-28,778;-25,629;-2,84;-0,019;-1,936;-2,252;-0,846;203,337
"italien";-12,545;149,712;-8,229;-2,427;-8,484;-0,492;-3,898;-3,475
"débat";-31,916;-26,691;-0,575;-4,516;-11,449;243,112;-0,059;-0,863
"élastique";55,352;-7,665;-16,059;-4,396;160,152;-31,762;-5,839;-22,155
"retour";-8,742;-3,136;-0,575;-1,344;0,018;-0,03;-0,059;30,878
"emji_visage_qui_fait_un_câlin";104,806;0,112;-17,011;-1,031;0;-8,18;-0,142;-9,401
"vivant";-10,01;-30,732;-0,575;247,725;9,178;1,267;0,016;-1,241
"tirer";-27,407;-7,366;18,779;7,307;54,374;-1,652;0,016;-4,955
"emji_visage_souriant";5,948;4,206;-10,362;-2,562;103,98;-18,457;-4,131;-25,609
"adorable";406,417;-28,891;-16,648;98,174;-8,951;-23,345;-0,988;-31,158
"soutien";-4,529;-42,079;513,677;-1,344;-11,449;-12,327;0,245;-2,205
"oser";-24,949;-11,685;0,317;-0,03;-0,185;0,688;236,428;-0,458
"énergie";-13,2;-24,818;-12,798;-0,249;-7,701;-5,048;-3,665;276,577
"moitié";-26,93;-8,159;-0,46;-2,337;3,741;0,63;-0,153;38,436
"etait";-7,843;-5,427;-0,757;-0,372;185,716;-4,018;-1,614;-15,254
"chaud";-24,783;287,39;-9,032;-4,444;-7,263;-9,358;-5,922;-6,306
"arabe";-29,56;-13,653;675,671;-4,182;-13,89;-0,061;-3,82;-25,752
"soin";-15,325;-34,176;-0,868;27,218;-0,027;-1,339;0,314;79,958
"financer";-31,075;-31,765;61,794;-2,584;-18,717;-5,956;-5,839;167,576
"phrase";-18,46;-6,501;-5,968;0,131;-0,539;211,698;-1,644;-27,55
"forme";-20,475;-21,904;-0,831;-0,019;-4,081;68,436;0,041;7,866
"démocratie";-27,602;-32,416;524,744;-2,427;-17,598;0,409;-0,689;-5,049
"douche";-29,391;329,29;-17,208;-4,158;1,565;-29,472;-3,781;-15,164
"nombreux";-28,442;-29,213;1,453;0,14;0,121;1,952;0,974;47,011
"fait";-30,401;-35,337;4,166;-1,176;-13,075;156,183;1,046;-0,003
"emji_renard";472,795;-24,307;-12,875;33,554;-15,606;-19,493;-5,511;-25,939
"banque";-26,09;-22,251;-0,089;-4,016;-26,188;-37,058;-2,228;466,731
"mesure";-31,243;-34,176;7,132;-4,42;-13,82;-0,354;0,314;175,547
"udc";-23,122;-16,898;-3,233;-4,206;-15,695;30,046;-0,003;72,822
"total";-22,09;-27,172;63,203;-1,213;-5,722;0,411;1,858;22,844
"lien";-21,3;-25,538;0,743;-0,191;-0,412;34,504;-0,446;13,5
"couple";-17,727;-25,969;-8,889;-0,943;18,993;-6,343;616,322;-6,404
"changement";-27,434;-22,062;-6,705;-2,405;-0,284;0,459;-0,667;143,739
"user";-28,274;-35,558;167,374;-2,517;-9,014;-0,419;-4,053;37,869
"région";-22,956;-1,316;6,015;-0,001;-4,939;-4,727;-5,467;80,627
"retourner";-13,581;-15,331;5,967;-1,25;82,648;0,569;-0,846;-6,976
"responsable";-30,065;-37,228;30,35;-0,325;-3,495;-0,026;0,461;74,036
"général";-24,45;-18,472;-2,037;-1,25;-0,118;12,772;7,966;29,524
"ensemble";-15,02;-19,95;0,438;-4,373;22,387;11,77;0,939;0,001
"décider";-30,233;-39,86;11,41;-2,472;1,167;3,602;11,003;22,439
"condition";-25,399;-37,007;3,481;0,876;-0,121;-5,885;0,099;128,706
"endroit";-20,285;-21,025;-2,905;0;84,316;-2,152;-1,296;12,838
"beauté";144,869;-21,288;-17,898;-1,195;1,501;-0,072;6,32;-23,301
"origine";-23,454;-11,43;-0,617;-0,325;-0,349;74,419;-0,71;0,604
"neige";-5,415;145,621;-12,798;-4,087;-3,631;-16,007;-5,302;0,218
"forcément";-27,266;-25,673;-6,621;0,214;0,02;22,682;42,061;10,264
"coûter";-24,563;-23,093;-11,05;-2,315;-7,831;-26,958;-5,343;441,498
"autoriser";-29,728;-32,197;814,208;-0,303;-15,695;-20,34;-2,502;-1,58
"prison";-26,93;-29,362;618,008;-1,049;-2,324;-9,5;-0,604;-8,412
"musulman";-26,258;-9,885;889,309;-4,039;-16,326;-8,82;-5,219;-30,56
"jeunesse";0,497;-5,804;-17,602;-4,254;199,226;-15,871;-1,496;-6,091
"compter";-19,503;-26,315;0;0,18;2,373;-0,026;-0,71;64,508
"américain";-21,891;-16,226;37,849;-0,756;-14,275;-1,862;-4,684;96,676
"pro";-26,426;-22,672;566,759;-2,271;-7,572;-1,089;-3,627;-9,06
"millier";-29,728;-36,785;235,509;3,805;-5,049;-2,061;-3,859;11,224
"ordre";-24,898;-36,342;207,935;-0,001;-2,406;0,315;-0,625;1,267
"intéresser";-21,597;-24,57;-0,298;-0,337;0,43;32,588;16,612;1,717
"gamin";-14,106;-1,033;-11,524;-0,314;332,907;-14,192;-3,898;-20,651
"capable";-27,266;-25,673;-3,167;0,931;7,403;64,614;20,86;-4,782
"proposer";-21,962;-24,391;-0,103;0,001;-0,011;-0,051;0,702;83,959
"prime";-24,062;-32,906;-4,86;-4,039;-20,051;-30,454;-5,219;532,242
"impression";-25,399;-22,27;-9,807;-4,23;24,95;116,524;-5,549;-3,475
"final";-22,225;-18,349;-4,024;0,028;3,36;-1,056;-0,027;86,279
"emji_visage_avec_un_léger_sourire";-4,45;-8,996;1,534;0,266;88,356;-2,762;-2,33;-5,104
"dangereux";-27,098;-23,514;-0,029;0,227;-0,067;38,011;0,132;10,559
"comparer";-21,962;-26,401;0,237;4,298;2,035;6,348;-0,111;19,908
"client";-28,382;-0,101;-12,507;-4,016;-9,882;-11,12;-0,503;222,738
"renseigner";-29,896;-22,27;17,917;-0,004;-12,63;133,658;-0,689;-2,194
"proche";-13,652;-25,459;-0,932;-0,001;7,616;0,315;-1,381;42,661
"coût";-29,223;-38,528;-11,144;-4,135;-15,227;-35,869;-3,742;604,844
"charger";-28,045;-32,244;0,318;-2,182;3,081;-6,193;4,304;107,023
"marché";-26,258;-22,462;-10,766;-4,039;-14,606;-18,855;-3,588;445,698
"horreur";-26,762;85,18;7,907;0,252;-1,641;-2,249;-0,142;-14,767
"date";-20,285;-4,868;-1,367;0,266;7,076;65,343;-0,563;-10,451
"chien";-23,06;-4,702;-6,999;2875,499;-15,376;-11,532;-3,357;-19,397
"réussir";-24,229;-28,708;-0,375;-0,239;-0,326;3,567;1,462;69,187
"georges";33,924;-0,719;-11,734;-0,823;-0,511;-0,482;104,679;-28,482
"commettre";-29,391;-36,342;936,41;-4,158;-17,12;-18,227;7,14;-16,705
"emji_visage_avec_un_sourire_malin";-11,472;17,757;0,553;-1,807;-3,127;0,575;0;-0,089
"imposer";-29,055;-29,144;0,169;-2,315;-3,73;0,407;5,437;106,752
"évoluer";-28,213;-18,435;-14,391;-0,21;2,245;106,096;23,051;-4,564
"ridicule";-26,09;-5,369;-0,701;-2,226;0,342;74,989;-0,503;-0,628
"planète";-24,062;-24,391;-0,738;4,298;-1,434;20,071;5,757;19,908
"massacre";-15,736;-24,165;892,209;-0,224;-13,802;-17,036;-5,048;-21,179
"limite";-25,754;-18,233;-5,871;0,005;0;4,247;36,154;29,209
"film";-3,102;0,128;-5,871;-0,2;-5,938;95,551;0,249;-21,851
"prof";-27,204;0,118;-15,927;-3,849;394,571;-14,006;-4,889;-24,573
"participer";-23,895;-30,439;31,817;-4,016;0,647;-0,148;12,936;18,625
"obligatoire";-23,561;-12,008;-5,871;-0,2;-0,796;-4,381;41,044;87,554
"emploi";-27,709;-31,802;-16,223;-3,92;-19,231;-16,163;-2,093;511,255
"réduire";-27,877;-32,023;-5,789;-0,908;-17,494;-19,735;0,015;421,197
"message";-16,079;-26,185;-0,001;-4,016;-7,316;235,469;-0,503;-9,92
"emji_colombe";569,359;-31,431;-1,18;-1,634;-15,478;-24,025;-5,974;-24,112
"témoignage";252,663;-35,234;-3,746;-0,978;-1,434;-0,662;0,201;-24,408
"titre";-18,814;-24,892;0,447;-2,093;-11,933;154,952;0,938;-0,959
"souci";-23,561;-16,556;-1,787;0,005;-0,053;13,273;46,246;5,954
"militaire";-27,709;-36,532;159,649;-0,891;-1,115;-2,665;20,216;4,548
"disparaître";-17,084;-15,965;-5,624;2,766;11,736;1,428;6,446;10,074
"choquer";-25,25;-1,84;-2,401;0,389;-7,885;133,955;6,446;-13,007
"émission";-2,387;-11,964;-13,509;-0,789;11,668;5,85;-4,766;11,664
"p";-5,06;51,874;-0,406;-2,027;-4,149;-0,433;0,389;-3,546
"matin";-19,467;-0,061;-12,314;1,205;121,481;-12,094;-3,473;0,738
"maman";-2,127;0,072;-12,024;-0,874;245,578;-24,927;-6,902;-14,485
"internet";-23,394;-16,358;-8,706;-2,159;28,442;34,504;-5,054;2,232
"erreur";-26,867;-22,264;-1,421;-2,027;-2,516;19,303;-0,34;64,159
"certainement";-21,134;-6,777;-0,041;-0,181;33,932;20,579;-1,103;-5,024
"pleurer";-11,706;14,56;0,176;-0,84;4,697;0,005;-0,374;-5,516
"fête";31,914;-6,04;-6,652;0,463;12,946;-10,792;-0,033;-0,763
"considérer";-25,25;-27,183;4,05;54,449;-2,167;8,947;28,31;0,961
"accueillir";-23,739;-25,226;58,539;-1,917;0,711;0,573;0,094;6,702
"sympa";-0,164;-3,33;-8,706;-0,191;132,927;-2,772;-3,434;-10,65
"italie";-14,053;97,578;-0,325;-3,444;-4,417;-6,95;-4,192;0,103
"fils";-8,701;5,907;-6,739;0,02;168,791;-30,57;-6,775;-7,4
"fier";3,847;-5,346;-2,28;-3,849;-0,088;37,184;-0,374;-9,931
"téléphone";-15,291;-10,135;-16,125;-3,896;163,242;-17,592;-3,357;15,774
"match";-7,82;-11,208;-7,33;-2,731;258,096;-5,395;-4,837;-6,608
"projet";-10,969;-25,66;-1,274;-3,73;-12,607;-16,133;-3,091;308,96
"pain";-20,887;-1,212;-11,453;125,792;-8,296;-21,066;-3,906;131,938
"calcul";-22,726;-22,689;-10,01;-3,849;412,57;-24,477;-6,817;0,003
"mental";-22,225;-30,478;-13,509;-3,777;311,893;-8,132;5,091;-1,082
"intelligent";-0,063;-35,644;-11,734;23,635;7,053;51,295;1,013;-11,05
"expression";-18,324;-7,092;-1,421;-3,801;-6,189;222,05;2,04;-28,251
