"";"classe 1";"classe 2";"classe 3";"classe 4"
"-*petitwengli";1;1;1;0,308
"-*ve_anne_lab";1;1;0,561;0,446
"-*insomniak_rody";0,702;1;1;0,299
"-*fitness_withvera";1;1;1;0,077
"-*lea_jnk__";1;1;0,024;1
"-*ana1981d_s";1;1;1;0,149
"*commentLikes_224";1;1;1;0,308
"-*bobby_does_it_fast";1;0,468;0,127;1
"-*duke_2291";1;1;0,782;0,388
"-*mouha2sall";1;1;1;0,308
"-*alexandraqualquercoisa";1;1;1;0,308
"-*blondy_p";1;1;1;0,002
"-*lasoeurdelafleuriste";1;0,024;1;0,541
"-*doolceeee";1;1;1;0,149
"-*__jera___";1;1;1;0,308
"-*stickman1980";1;1;0,494;0,978
"-*chantarabistouille";1;1;0,494;0,978
"-*les_simonades";1;1;1;0,149
"-*patatamande";1;1;1;0,149
"-*v_le_x";1;1;1;0,149
"-*meduse_boy";0,715;0,111;1;1
"-*blasterun";1;1;1;0,149
"-*rob_1_";1;1;1;0,308
"-*ma_rc2022";1;1;0,845;0,541
"*commentLikes_276";1;1;1;0,299
"-*v_k_feka";1;1;1;0,077
"-*charles_0112358";1;1;1;0,149
"-*giotra13";1;1;0,845;0,541
"-*marlparatte";1;1;1;0,077
"-*sandra_monteiro_";1;1;1;0,093
"-*vxl3ri3";1;1;0,413;0,367
"*commentLikes_179";1;1;0,172;1
"-*mc_kanaki";1;1;1;0,308
"-*laure160779";1;1;1;0,166
"-*neytiri161";0,001;1;1;1
"-*dov612";1;1;0,782;0,388
"-*dart_et_daffaire";1;1;1;0,149
"-*walther_joel";1;1;1;0,149
"-*p_mullok";1;1;1;0,308
"-*ebadr_10";1;1;1;0,308
"*commentDate_10-12-2025";1;0,264;1;0,001
"-*youcefraifiofficiel";1;1;0,494;0,978
"-*saveocean2021";1;1;1;0,149
"-*daniel_montandon";1;1;1;0,077
"-*lejraya";1;1;1;0,308
"-*ga_ra510";1;1;0,006;1
"-*momoss1er";1;1;1;0,077
"-*__m_a_t_h_i_e_u__";1;1;1;0,077
"-*om18270";1;0,468;0,409;1
"-*gauglofer";1;1;1;0,308
"-*mzindik";1;1;1;0,308
"-*mariecharlotte21_";1;1;0,56;0,624
"-*oscarito__14";1;1;1;0,149
"-*chevalier70";0,231;1;1;0,978
"-*klodya_mac";1;1;0,845;0,541
"-*alamein_05_";1;0,018;1;0,085
"-*balbo_m3";1;1;0,494;0,978
"-*helvetique_sport_shop";1;1;0,845;0,541
"-*joverclaire";1;1;0,01;1
"*i_0560";1;0,234;0,04;1
"*postComments_31";1;1;0;1
"-*noooah_ynwa";1;1;0,494;0,978
"-*plexusexcavatum";1;0,004;1;0,978
"-*tcheminou";0,014;1;1;1
"-*k_armin00";1;0;1;1
"-*florian_bramble";0,031;1;1;1
"-*vhelenede";1;0,009;0,561;1
"-*hugxprc73";1;1;0,111;1
"-*knstnqr";1;1;1;0,308
"-*dayane_rds";1;1;0,024;1
"-*olacphoto";1;1;1;0,077
"-*thierrybaechler";1;1;1;0,299
"*i_0561";0,007;1;1;1
"-*ikeathedog";0,478;1;1;0,541
"-*p_hobi";1;1;1;1
"*i_0562";1;0;1;1
"*postLikes_4300";0,056;1;1;1
"-*kbarrachino";1;0,004;1;0,978
"-*leo_l06";1;1;1;0,308
"*i_0563";0,893;1;1;0,624
"*postComments_7";1;0;0,727;1
"*postDate_24-11-2025";1;1;1;0
"*commentDate_7-12-2025";1;1;1;0,149
"-*sigge_change";1;1;0,782;0,963
"*i_0564";1;1;0,086;0,919
"-*momosas_joy";1;0,19;0,037;1
"-*noelie_dvsn_23";1;1;1;0,308
"-*lucie0608_";1;0,767;1;0,396
"-*goupde12";0,082;1;1;0,935
"-*gearmiga";1;1;1;0,023
"-*filiperdgz";1;1;0,845;0,541
"-*lu_no2001";1;1;0,111;1
"-*cecile_c_";1;1;1;0,041
"-*yuh_appfr";1;1;0,111;1
"-*luis05_10";1;1;0,024;1
"-*nef1609";1;1;0,845;0,541
"*i_0565";1;1;1;0
"*postComments_94";1;0,819;1;0
"*postReposts_6";1;0,001;0;1
"-*losthereal1";1;1;1;0,308
"-*mathiascardet";1;1;1;0,003
"-*radiotelevisionsuisse";1;0,19;1;0,388
"-*c_harlineeee";0,477;1;1;0,037
"-*gaarf_00";0,031;1;1;1
"-*donklare";0,031;1;1;1
"-*diego_caroli";0,702;1;0,334;1
"-*evandarkdj";1;1;1;1
"-*lechatdanslaprise";1;0,454;1;0,084
"-*af_brk1";0,788;1;1;0,02
"-*oli_gatorr";0,001;0,819;1;1
"-*howisyourdream";1;1;1;0,308
"-*3li3_t0llis";0;1;1;1
"-*zainab_m10";0,031;1;1;1
"-*celinelagier";0,287;1;1;0,544
"-*lucas_sid";1;1;1;0,299
"-*miguel_a_m_castano";1;1;1;0,149
"-*m_le_quellec";0,231;1;1;0,978
"-*benas_bnl";1;1;1;0,149
"*i_0566";1;0,179;1;0,009
"*postReposts_62";1;0,173;1;0
"-*carrelumiere";1;1;1;0,308
"-*sofiaaaa10490";1;0;1;1
"-*siiriandrekson";0,478;1;1;0,541
"-*wiolettaraemy";1;1;1;0,308
"-*c4m_e1";1;0,004;1;0,978
"-*antonin_gx";1;1;1;0,077
"-*sophietorga";1;1;0,031;1
"-*meonlive";1;1;1;0,149
"-*paul_crmn";1;0,024;0,845;1
"-*romainejoray";1;0;1;1
"-*_isaline_t";1;1;1;0,308
"-*ilovecat137";1;0,19;0,782;0,963
"-*exotemin";1;1;1;0,149
"*i_0567";1;1;1;0,012
"*postLikes_2300";1;0,933;0,505;0,984
"*postComments_47";1;0,323;1;0,001
"-*nick_photo_switzerland";1;1;1;0,03
"-*picolo_ch";1;1;0,494;0,978
"-*og_baklava";1;1;0,334;0,969
"-*liryc_yet";1;1;0,902;0,185
"-*tokyo2442";0,478;0,024;1;1
"-*ismaele_6914";0,231;1;1;0,978
"-*hspeedy61";1;1;0,845;0,541
"-*alex_geraldo_";1;1;1;0,308
"-*christine7803";1;1;1;0,308
"-*sa_ri0491";1;1;1;0,308
"-*s_a_m_i_r_8_93";0,231;1;0,494;1
"-*zefloxx";1;1;1;0,077
"-*tofly_x";1;1;0,038;1
"-*agemoo";1;1;0,494;0,978
"-*schopfernicolas";1;1;1;0,077
"*i_0569";0,589;0;1;1
"*postLikes_11600";1;0,002;1;1
"*postComments_91";1;0,574;0;1
"*postReposts_233";0,589;0;1;1
"-*yanick_ge_adventures";1;0;1;1
"-*coco_des_iles_mu";0,031;1;1;1
"-*julienddt";1;1;1;0,05
"-*sscapadecrousaz";1;0;1;1
"*i_0577";1;0,004;1;0,978
"*postReposts_20";1;1;0;1
"*postDate_25-11-2025";1;0,009;1;0,446
"-*michaelsalaspo";1;1;1;0,308
"*i_0587";1;0,19;1;0,388
"*postComments_13";1;0;0,019;1
"*postReposts_27";1;0,009;1;0,003
"-*carole__polearcenciel";1;0;1;1
"-*fabiennemagnin";1;1;1;0,308
"-*fcepalinges";1;1;0,111;1
"-*kessliketuna";1;1;0,139;1
"-*owen_dvd";1;1;0,139;1
"*i_0597";1;1;0,111;1
"*postDate_26-11-2025";1;1;0,111;1
"*i_0614";1;0;1;1
"*postLikes_2800";1;0;1;0,532
"*postComments_34";1;0;0,016;1
"*postDate_27-11-2025";1;0;1;1
"-*f_r_e_d_15";1;1;0,111;1
"-*loic_xes";1;1;0,334;0,969
"-*stef_m74";1;0;1;1
"-*chloe_cina_";1;0;1;1
"-*titine112";1;0;1;1
"-*yyyaa2n";1;0;1;1
"-*mauritsminus8";1;0;1;1
"-*alizee_alvz";1;0;1;1
"-*anna_lemmo";1;0;1;1
"*i_0620";1;0,004;0,494;1
"*postLikes_8300";1;1;1;0
"*postReposts_29";1;0,095;0,01;1
"-*thysmaaubotza";1;0,004;0,494;1
"-*lawrencedesign_la";1;0;1;1
"*i_0623";1;1;1;0,308
"*postDate_28-11-2025";1;0,03;0,409;1
"*i_0625";0,478;1;0,845;1
"*postLikes_4600";1;1;0;1
"*postComments_3";0,508;0,064;1;1
"-*loris_qgl";0,893;1;0,115;1
"*i_0628";1;1;0,494;0,978
"*postReposts_48";0;1;1;0,079
"*i_0631";1;0;0,334;1
"*postLikes_1900";1;0,045;0;1
"*postComments_6";1;0;0,84;1
"*postReposts_11";1;1;0,08;0,001
"-*sofiameakin";1;0;1;1
"-*jradelfinger";1;0,067;1;0,299
"-*jpascal_muller";1;1;0,111;1
"*commentDate_18-3-2026";1;1;0,111;1
"-*colettaserge";1;1;0,111;1
"*i_0640";1;0;1;1
"*postDate_29-11-2025";1;0;1;1
"-*pathounne";1;0,067;1;0,969
"-*scuzeju";1;0,024;0,139;1
"-*ouby2";0,231;0,004;1;1
"*i_0660";1;0,004;0,09;1
"*postDate_1-12-2025";1;0,004;0,09;1
"-*ivoirien_gros_grain";1;0;1;1
"-*marc_flu_03";1;1;0,334;0,969
"-*le7ard";1;1;0,04;1
"-*ynf___prtn";1;1;0,71;0,171
"*i_0669";1;0;1;1
"*postLikes_5900";0;1;1;1
"*postComments_21";1;0;0,461;1
"*postDate_2-12-2025";1;0;1;1
"-*ines_metrailler";1;0;1;1
"-*s_saskiaa";1;0;1;1
"-*fabaxsap";1;0;1;1
"-*claudinemichon";1;1;1;0,308
"-*bebei1977";1;0;1;1
"-*nsoltanzadeh89";1;0;1;1
"-*bymarylene";1;1;1;0,308
"-*clarapulver";1;1;1;0,308
"-*nensah";1;1;1;1
"-*canadian_viking00";1;1;1;0,308
"-*oliviahennard";1;1;1;0,308
"*i_0696";1;0,713;1;0,027
"*postDate_4-12-2025";1;0,017;1;0,076
"-*licepetra";1;1;1;0,299
"-*seanyboy_goat";1;1;1;1
"-*chemokine";1;1;1;0,308
"*commentDate_6-12-2025";1;0,001;0,237;1
"*i_0703";1;0;1;1
"*postLikes_8100";0;1;1;1
"*postReposts_43";0;1;1;0
"-*nathalie_tipsfitness";1;1;1;0,308
"*commentDate_17-12-2025";1;0,086;0,84;0,729
"-*farodomovoy";1;0,045;0,205;1
"-*stephsdp";1;0;1;1
"*i_0704";1;1;1;1
"*postLikes_6600";1;1;1;0,003
"*i_0708";1;1;0,845;0,541
"*postDate_5-12-2025";1;1;0,845;0,541
"-*a_mitch05";1;1;1;0,308
"-*nico_gass";1;1;1;0,308
"-*joachim_chardon";0,219;0;1;1
"*i_0716";1;1;0,024;1
"*postLikes_606";1;1;0,024;1
"*postComments_4";1;0;0,243;1
"*postDate_6-12-2025";1;0;0,985;1
"-*msarahdubois";1;1;0,09;1
"*i_0717";1;0;1;1
"*postLikes_12200";1;0;0,009;1
"-*___ptite15___";1;0;1;1
"-*steveraffner";1;0;1;1
"-*gi_m_fake";1;1;1;0,149
"*i_0719";1;0,004;1;0,978
"*postLikes_6500";1;0,004;1;0,236
"*commentDate_8-12-2025";1;0,086;1;0,145
"-*josy_pictures";1;0;1;1
"-*alexandre_brisson_photography";1;1;1;0,308
"*i_0739";1;1;0,139;1
"*postDate_8-12-2025";1;0,713;1;0,094
"*commentDate_12-12-2025";1;0,036;0,002;1
"-*shivas_73";0,231;1;1;0,978
"*i_0740";1;1;1;0,308
"-*cacestbasket";1;1;1;0,308
"*i_0744";1;0,468;1;0,05
"*postLikes_1600";0,098;1;1;0,002
"*postReposts_30";1;0,033;0,106;0,474
"-*sarahsarahschmutz";1;1;1;0,308
"-*isabellecsonka";0;0,78;1;1
"-*nokalf";1;0;1;1
"-*gaiaalpsphotography73";1;1;0,494;0,978
"-*greg_agiani";1;1;0,902;0,488
"*i_0751";1;0;1;1
"*postLikes_4900";1;1;0;1
"*postDate_9-12-2025";0,893;0;1;1
"-*lartichaut_carouge";1;0;1;1
"-*ooovationfr";1;0;1;1
"-*leila_schn";1;1;1;0,308
"*i_0753";0,031;1;1;1
"*postReposts_15";1;0,001;0,12;1
"-*emkayum";0,031;1;1;1
"*i_0762";1;0,331;1;0
"*postLikes_6700";1;1;1;0
"*postReposts_42";1;0,76;1;0
"*postDate_10-12-2025";1;0,067;1;0
"*commentLikes_468";1;1;1;0,308
"-*exhaleart_inc_";1;1;1;0,236
"-*__21mb__";1;1;1;0,308
"-*la_bisule_1602";1;1;0,111;1
"-*___alleex___";1;1;1;0,077
"-*p0wwwl";0,031;1;1;1
"*commentLikes_116";0,308;0,468;1;0,952
"-*nathbb";1;1;1;0,149
"*commentDate_4-1-2026";1;1;1;0,093
"-*secret__pseudo";1;1;0,845;0,541
"-*albert_qufaj";1;1;1;0,149
"-*basila87887";1;1;0,011;1
"-*girlzinha";0,231;1;1;0,978
"-*lanny_marxxs";1;1;0,494;0,978
"-*decyn1220";1;1;0,56;0,624
"-*guiid_c";1;1;1;0,308
"*commentLikes_422";1;1;1;0,308
"-*saiancordier";1;1;1;0,023
"-*ines_rage";1;1;1;0,308
"-*whataboutfreedomofspeech";0,702;1;1;0,754
"-*let_idm";1;1;0,111;1
"*commentDate_3-1-2026";1;1;1;0,116
"-*capp_alwynn";1;1;1;0,308
"-*lorixx__jlt";1;1;1;0,308
"-*therealbryanstanton";1;0;1;1
"-*atebabalenciaga";1;1;1;1
"-*janeofgeneva";1;1;1;0,308
"-*june_ethz";1;1;1;0,308
"-*m444gnafi";1;1;1;1
"-*elio_2_0";1;1;1;0,149
"-*xxpink_slutxx";1;1;1;0,236
"*i_0763";0,013;0;1;1
"*postComments_12";1;0;0,055;1
"-*callhervan";0,091;0,067;1;1
"-*fabiino0";0,026;1;1;1
"*i_0764";1;1;0,001;1
"*postLikes_2600";1;1;0;0,021
"*postReposts_0";1;0,623;0,044;1
"-*chriss_pix";1;1;0,024;1
"*commentDate_16-12-2025";1;1;0,01;1
"*i_0765";1;0,709;1;0,004
"*postLikes_11100";0;1;1;1
"*postComments_149";1;1;1;0
"*postReposts_60";0,002;1;1;0,027
"-*melzzzer";0,031;1;1;1
"-*raffa_ella005";1;1;1;0
"-*van_dadi";1;1;0,985;0,236
"-*buchlerjoelle";1;0;1;1
"-*raphboll_prv";1;1;1;0,023
"-*m_iixya";1;1;1;0,308
"-*madame_caniche";1;1;1;0,149
"-*loramanti";1;1;1;0,023
"-*sebmarin__";1;0;1;1
"-*gab_vttx";1;1;0,334;0,969
"-*levelip3";1;1;1;0,017
"-*stvgth";1;1;1;0,149
"-*evan_jgt";1;1;0,111;1
"-*corinn_mon";0,316;1;1;0,388
"-*worldminatur";1;1;1;0,077
"-*tibo___c";0,893;1;1;0,166
"-*danielnurisso";1;1;0,111;1
"-*francoisgrand";1;0,26;1;0,236
"-*klongueira94";0,702;1;1;0,969
"-*ziomirk";1;1;1;0,149
"-*maxfahrni1";1;0;1;1
"-*fredozamo";1;1;1;1
"-*joseywels";1;1;0,037;1
"-*_tatame_689";1;1;0,494;0,978
"*i_0766";1;0,596;1;0,072
"-*dario__di__santolo";1;0;1;1
"-*bianca_avelino";1;1;0,152;1
"*i_0767";1;0,306;1;0,012
"*postLikes_27100";1;0;1;0,163
"*postComments_170";1;0,306;1;0,012
"*postReposts_187";1;0,306;1;0,012
"-*beyondthecapes";1;1;1;0,149
"-*roadkill12025";1;1;0,111;1
"-*skifreeskihappy";1;1;0,139;1
"-*anthanol2";1;1;1;0,308
"*commentDate_14-12-2025";1;0;0,236;1
"-*3sans60";1;1;1;0,308
"-*__nray";1;1;1;0,308
"*commentDate_17-1-2026";1;1;1;0,308
"-*8madnax1";1;1;1;0,308
"-*kvn17myfriend";1;0;1;1
"-*__fisherman_1";1;1;1;0,308
"-*adck59";1;1;0,111;1
"-*tomkys6";1;1;1;0,308
"-*tintinpiwa";1;1;1;0,308
"-*romain_jlly_";1;1;1;0,308
"*commentDate_21-12-2025";1;0,468;0,902;0,952
"-*maghribi_hbibi212";1;1;1;0,308
"-*fisch_88_01";1;1;1;0,308
"*commentDate_29-12-2025";1;0,704;1;0
"-*marc_ferrari_940";1;1;1;1
"-*teamdummgrun";0,849;0,468;0,902;1
"-*louulouu_70";1;1;0,111;1
"-*war3dzz";1;1;1;0,308
"-*sieste_com_";1;1;1;0,308
"-*ken_t117";1;1;0,782;0,963
"-*keila_roffman";1;1;1;0,308
"-*timmckenna";1;1;1;1
"-*johndeere_biggestfan_2015";1;1;1;0,308
"-*gael_t84";1;1;1;0,308
"-*vincent_bizzini";1;1;1;0,149
"-*mend_rikaj";1;1;0,111;1
"*i_0775";1;1;1;0,052
"*postComments_36";1;0,008;0,233;0,876
"*postDate_11-12-2025";1;1;0;1
"-*sophie_desbiolles";1;1;1;0,308
"-*sarasvatinayana";1;1;1;0,308
"-*crocco_c";1;1;1;0,093
"*i_0776";1;1;0;1
"*postComments_188";1;1;0;1
"*postReposts_77";1;1;0;1
"-*correntemps";1;1;0,006;1
"-*_matnoe_";1;1;0,111;1
"*commentLikes_242";1;1;0,024;1
"-*neuchatelxanax";1;0,004;0,494;1
"-*mathieu_prct";1;1;1;0,388
"-*leconsentementestsexy";0,034;0,232;1;1
"-*djaouad_souyad";0,316;1;0,237;1
"-*basuthian";1;1;0,111;1
"-*chrisgomestattoo";1;1;0,09;1
"*commentLikes_163";0,702;1;1;0,969
"-*alexetlili";1;1;1;0,308
"-*a_n_s_o_m";1;1;1;0,013
"-*niceado25";0,219;0;1;1
"-*maherbad";1;1;1;0,308
"-*riad_bbk";1;1;0,494;0,978
"-*elsiita_77";1;1;0,391;1
"-*labownie2_00";1;1;0,845;0,541
"-*bernadette_co22";1;1;1;0,308
"-*hedibenjeddou";1;0,26;1;0,668
"-*annaroffigonzalez";1;1;0,111;1
"-*aliciaazz";1;1;0,111;1
"-*lux_bonny";1;1;0,494;0,978
"-*melissa_txa";1;1;0,111;1
"-*julienseemuller";1;1;1;1
"-*didier_dubousset";1;0,534;1;0,715
"-*tonystracciatella";1;1;0,01;1
"-*jeremy_wehrli";1;1;0,845;0,541
"-*guillaume_kya";0,478;1;0,139;1
"-*liberouchoupichou";1;1;0;1
"-*error_rrel";1;0;1;1
"-*sile_lab";1;1;1;0,299
"-*alan_dpr";0,451;0,26;0,391;1
"-*behroz_malik_786";1;1;0,111;1
"-*anavdr";1;1;1;0,308
"-*hagie_bah";1;0,001;0,782;1
"-*_kais";1;1;0,494;0,978
"-*suralibre";1;1;1;0,024
"-*mako__2099";1;1;0,494;0,978
"-*amirhouij_art";0,231;1;1;0,978
"-*ayokz777";1;1;1;0,308
"-*nunotorcato1977";1;1;0,56;0,624
"-*sdelrizzo";1;1;0,845;0,541
"-*kika_kel_ly";1;1;1;0,149
"*i_0777";1;0,496;0,236;0,78
"*postComments_85";1;0,021;1;0,004
"*postReposts_68";1;0,496;0,236;0,78
"-*mariarosadoteles";1;1;0,845;0,541
"-*lelas_boss";1;1;0,006;1
"*commentDate_1-1-2026";1;0,012;1;0,195
"-*sarauvinha";0,605;0,002;1;1
"-*balto0710";1;1;1;0,149
"-*luisfrancisco3989";1;1;1;0,308
"-*lurd_es2525";0,031;1;1;1
"-*yan_dur_65";1;0;1;1
"-*windows1982";1;1;1;0,041
"-*marieeeeeeeeeeeeeeee__";0;1;1;1
"-*a_m_craw";1;1;1;0,308
"-*ameliaelkhuizen";1;0,024;0,845;1
"*commentDate_22-12-2025";1;1;0,845;0,541
"-*eddy_n_pereira";1;1;0,494;0,978
"-*abuhtolestaaqui";1;0,024;0,139;1
"*i_0778";1;1;0;1
"*postLikes_11200";1;1;0;1
"*postReposts_86";0,016;0,675;1;1
"-*rocket_chris";1;0,024;0,845;1
"-*darkkley";1;1;0,139;1
"-*rbn_fgrd23";0,231;1;0,494;1
"-*hani_the_pasha";1;1;0,111;1
"-*ericamato_ge";1;1;0;1
"-*alexa_fito84";1;0,004;1;0,978
"-*ana_pmds";0;1;1;1
"-*naimbenabdessalem";1;1;0,139;1
"-*kingmuluba";0,478;1;1;0,541
"-*omayrat_abdallah_gaara";1;1;1;0,308
"-*nath_reymond";1;1;0,494;0,978
"-*timeo_pedreira";0,849;0,03;1;0,952
"-*___kriiss____";1;1;1;1
"-*poulette_boulette";1;1;1;0,308
"*commentLikes_241";1;1;0,494;0,978
"-*orsika66";1;1;0,111;1
"-*sami_rezaigui";1;1;1;0,041
"-*hydargos";1;1;1;0,308
"-*ben_oli_";1;1;1;0,308
"-*boulibobi";0,231;1;0,494;1
"-*clementineeel";1;1;1;0,308
"-*snoopjo260";1;1;1;0,093
"-*weird_concept";1;1;1;0,308
"-*hillzy_201";1;1;0,111;1
"-*t_rodrigues17";1;1;0,111;1
"-*_gasparinho_";1;1;0,024;1
"-*noah_mdly";1;1;0,111;1
"*commentLikes_167";1;1;0,845;0,541
"-*johdsj";1;1;0,111;1
"-*fabrice_prsd";1;1;0,111;1
"-*edavid74";1;1;0,79;0,564
"-*yasr_elbd";1;1;1;0,308
"-*hafiz94";1;1;0,111;1
"-*homme_bresilien";1;0,454;1;0,362
"-*caddeoy";1;1;0,111;1
"-*bettina_bu";0,893;0,124;0,56;1
"*commentLikes_148";1;1;0,391;1
"-*gerald_verniers";1;1;0,139;1
"-*pat_9329";1;1;0,115;1
"-*bryansds";1;1;0,845;0,541
"-*annefitandfood";0,231;1;1;0,978
"*commentLikes_70";1;0,914;1;0,306
"-*laure_sdalm";0,478;1;0,845;1
"-*marco_r32_us";1;1;1;0,308
"-*survolt69";1;1;0,031;1
"-*marccapsule";1;1;1;0,308
"-*cyndelia_nikita";1;0;0,845;1
"-*aha_ashaa";0,031;1;1;1
"-*fslf13";0,065;1;1;1
"-*_edson_yaffa_";1;1;1;0,308
"-*sylvaincorbel";1;1;0,111;1
"-*fafa_geneve";0,031;1;1;1
"-*syn_flp";1;1;0,111;1
"*i_0779";1;1;0;1
"*postLikes_3500";0;1;1;1
"*postComments_45";1;0,676;0,001;1
"-*teriyaki87";1;1;1;0,308
"-*oh_jsuis_foutu";1;1;1;0,077
"-*gaiia_shamb";0,702;1;0,334;1
"-*mr_hougo";0,081;1;0,985;1
"-*yves_prongue1";1;1;0,111;1
"-*kulapoesie";1;1;0,139;1
"-*ptit_criquet";1;0,024;0,845;1
"-*dvyjons_life";1;1;0,003;1
"-*flying_junior";1;1;0,111;1
"-*biquetosky";1;0;1;1
"-*bodax_o";1;1;0,845;0,541
"-*borborevan";1;1;0,494;0,978
"-*kirge__";0,231;1;1;0,978
"-*citizen2_16";0,191;1;1;0,624
"*i_0783";1;0;1;1
"*postComments_28";1;1;0;1
"-*chantalweckerlin";1;0;1;1
"-*christine_ziva";1;0;1;1
"-*gg_rdt";1;0;1;1
"-*jaburviktor";1;1;1;1
"-*antoinettegonin";1;1;1;1
"-*anonimal_ch";1;1;1;1
"-*29laly";1;1;1;1
"-*bea_1961";1;1;1;1
"-*alexandra_vk";1;1;1;1
"-*laure_bu";1;1;1;1
"-*chalrole";1;0;1;1
"-*jerome_dje_michel_";1;1;0,111;1
"*i_0791";1;0,004;1;0,668
"*postDate_12-12-2025";1;0;1;0,957
"-*rosstinelli";1;1;0,085;1
"-*no_rage_b";1;1;1;0,308
"-*jorge_gomes_dc";1;1;1;0,166
"-*diogo_cst";1;1;1;0,308
"*i_0797";1;0;1;1
"*postComments_2";1;0,045;0,55;1
"-*_fabio_dc_";1;0;1;1
"*i_0805";1;0;1;1
"*postLikes_8400";1;0;1;0,102
"*postComments_44";1;0;1;0,184
"*postDate_13-12-2025";1;0;1;1
"-*sam_btrs";1;0;1;1
"-*john_is_down_now";1;1;1;0,308
"-*thomanncharly";1;0;1;1
"-*pelletclaire";1;0;1;1
"-*jeanmarcrosset";1;1;1;0,308
"-*lateliernaillounge";1;1;1;0,299
"-*jeanmariepauchard";1;0;1;1
"-*claudealaingrandchamp";1;0,004;1;0,978
"-*ebinercharles";1;0,024;0,845;1
"-*ca_farte_a_neuch";1;0;1;1
"*i_0818";1;0;1;1
"*postDate_14-12-2025";1;0;1;0,969
"-*patrickborloz";1;0;1;1
"*i_0822";1;1;1;0,308
"*postLikes_874";1;0,018;1;0,29
"*postComments_1";1;1;1;0,077
"-*darkmass84";1;1;0,845;0,541
"*i_0836";1;1;0,024;1
"*postReposts_12";1;0,803;0;0,862
"*postDate_16-12-2025";1;1;0,024;1
"-*yve_delaquis";1;1;1;0,052
"-*francoisebreza";1;1;0,111;1
"*i_0853";1;1;0,111;1
"*postLikes_980";1;1;0,111;1
"*postDate_17-12-2025";1;0,331;0,031;1
"*i_0856";1;0,26;0,09;1
"*postLikes_2400";0,039;1;0,662;1
"-*joycou";1;1;0,037;1
"*commentDate_19-12-2025";1;0,023;0,632;0,935
"-*romain_ljer";1;1;0,111;1
"-*olivierbeauchene";1;1;0,494;0,978
"*commentDate_18-12-2025";1;0;0,845;1
"*i_0863";1;0;1;1
"*postLikes_947";1;0;1;1
"*postDate_18-12-2025";1;0;1;1
"-*chainedubonheur";0,231;0,004;1;1
"-*v4vero";1;0,19;1;0,963
"*i_0872";1;0,009;1;0,446
"*postDate_19-12-2025";1;0,002;0,456;1
"-*marxswish";1;0;1;1
"*commentDate_3-4-2026";1;1;1;0,308
"-*vert_olivier";1;1;1;0,308
"-*sikimu";1;1;1;1
"-*ratchiboule";1;1;1;0,308
"-*liviiina_ch";1;1;1;0,308
"*i_0875";1;0;1;1
"-*vaera_green";1;1;1;0,149
"-*skawil";1;0;1;1
"-*astaroth_kenobi";1;0,067;0,038;1
"-*flyingmc";1;1;0,111;1
"-*cinthia_adam";1;0;1;1
"*i_0876";1;1;1;0,149
"-*lolo_cali87";1;0,4;0,281;1
"*i_0880";1;1;0,016;1
"*commentDate_28-12-2025";1;0;1;0,005
"-*blueisthecolourofheaven";1;1;1;0,299
"-*brian_bribet";1;1;0,237;0,963
"-*maryline10_0";1;1;1;0,308
"*commentDate_24-12-2025";1;1;1;0,308
"-*thibaut_roynette";1;1;1;0,308
"*commentDate_27-12-2025";1;1;1;0
"-*laurebach5";1;1;0,111;1
"*i_0886";1;1;1;0,149
"*postDate_20-12-2025";1;0,26;1;0,236
"-*mechi_che";1;1;1;0,308
"-*goombawoohpa";1;1;1;0,149
"*i_0888";1;0,124;1;0,624
"-*voyageavecjogarcia";1;0,018;1;0,29
"-*caadora";1;0;1;1
"*i_0906";1;0,067;1;0,969
"*postDate_21-12-2025";1;0,067;1;0,969
"-*genevadiscovery";1;1;1;1
"*commentDate_25-12-2025";1;0,058;1;0
"-*elsa_valse_officiel";1;1;1;0,308
"-*lake_lindt_one";1;1;1;0,308
"*commentDate_26-12-2025";1;1;0,518;0
"-*coldswitzerland_givres_gruyere";1;1;0,111;1
"*i_0936";1;0;1;1
"*postDate_24-12-2025";1;0;1;1
"-*raja_sabta";1;0,004;1;0,978
"-*vanessalecciatelier";1;1;1;1
"-*atelier_heart_of_glass_";1;0;1;1
"*i_0939";1;1;1;0
"*postComments_132";1;1;1;0
"*postReposts_79";1;1;1;0
"*postDate_25-12-2025";1;0,849;1;0
"*commentLikes_86";0,038;1;1;1
"*commentDate_8-1-2026";1;0,045;1;0,333
"*commentLikes_153";0,893;1;0,56;1
"-*soyangiex";1;1;1;0,001
"-*ridi_f";1;1;0,192;0,486
"-*mister_john_h";1;0,305;1;0,061
"-*ks_softly";1;1;1;0
"*commentLikes_198";1;1;0,845;0,541
"-*deepemar";1;1;1;0,308
"-*blackcherriy_";1;0,024;1;0,541
"-*dani817402";1;1;1;0,308
"-*odxsl";0,231;1;1;0,978
"-*bleudenie";1;1;1;0,007
"-*maxim_l2008";1;1;1;0,308
"-*meylineee";1;1;1;0,077
"-*riri_drsb";1;1;1;0,072
"-*the_o_therwoman";1;1;1;0,308
"-*sarahmkh_s";1;1;1;0,023
"-*adowakelly";1;1;0,111;1
"-*mardochance";1;1;1;0,308
"-*alpha_centauris";0,316;1;1;0,963
"-*luriviere";1;1;1;0,023
"-*gauth_laur";1;1;1;0,149
"-*sora_dreikov";1;0,201;1;0,024
"-*drawingthougts5";1;1;1;0,308
